original_seqID,original_seq_length,nterm_seq_length,HMM_profile,nterm_typesubtype
TRINITY_DN115_c0_g1_i1_1_0_1188_RC_02S_1,396,360,VSG-N-TypeA,A2
TRINITY_DN103_c1_g2_i3_1_54_1541_02S_2,495,394,VSG-N-TypeB,B1
TRINITY_DN289_c0_g1_i1_1_2_1026_RC_02S_1,341,147,VSG-N-TypeA,A3
TRINITY_DN44_c0_g1_i5_1_142_1609_02S_2,489,148,VSG-N-TypeA,A3
TRINITY_DN291_c0_g1_i1_1_84_1537_02S_3,484,381,VSG-N-TypeB,B1
TRINITY_DN2_c0_g2_i19_1_2_1085_02S_1,361,250,VSG-N-TypeB,B1
TRINITY_DN92_c0_g1_i1_2_1313_2837_01S_1,508,422,VSG-N-TypeA,A3
TRINITY_DN20_c0_g3_i4_1_31_1537_RC_02S_2,502,411,VSG-N-TypeB,B1
TRINITY_DN187_c0_g1_i1_1_2_1278_RC_02S_1,425,374,VSG-N-TypeB,B2
TRINITY_DN4_c2_g1_i1_1_1_1018_02S_3,339,290,VSG-N-TypeB,B1
TRINITY_DN27_c0_g2_i32_1_1_1394_RC_02S_3,464,395,VSG-N-TypeB,B2
TRINITY_DN93_c0_g1_i33_1_1318_2936_02S_3,539,442,VSG-N-TypeB,B2
TRINITY_DN197_c0_g1_i1_1_0_443_RC_02S_2,147,122,VSG-N-TypeA,A3
TRINITY_DN324_c0_g1_i1_1_174_1566_03S_1,464,371,VSG-N-TypeB,B2
TRINITY_DN40_c0_g1_i1_1_114_1586_11S_2,490,398,VSG-N-TypeB,B2
TRINITY_DN104_c0_g2_i1_1_88_1488_02S_1,466,397,VSG-N-TypeB,B2
TRINITY_DN101_c0_g1_i1_1_371_1771_02S_1,466,406,VSG-N-TypeB,B1
TRINITY_DN104_c0_g1_i1_1_0_1254_RC_02S_2,418,385,VSG-N-TypeB,B1
TRINITY_DN31_c0_g1_i2_1_1074_2546_01S_3,490,396,VSG-N-TypeB,B2
TRINITY_DN95_c0_g3_i1_1_2_1373_RC_02S_1,457,365,VSG-N-TypeB,B2
TRINITY_DN250_c0_g1_i1_1_117_1053_02S_3,312,299,VSG-N-TypeA,A2
TRINITY_DN117_c0_g1_i1_1_4_1535_02S_3,510,430,VSG-N-TypeB,B2
TRINITY_DN4_c0_g1_i1_1_1970_3092_01S_2,374,288,VSG-N-DomainBoundary,A2
TRINITY_DN25_c0_g1_i1_1_105_1343_02S_1,412,402,VSG-N-TypeB,B1
TRINITY_DN31_c0_g4_i1_1_2_922_RC_02S_2,306,245,VSG-N-TypeB,B2
TRINITY_DN10_c0_g1_i1_1_0_1349_RC_02S_3,449,394,VSG-N-TypeB,B1
TRINITY_DN27_c0_g1_i42_1_70_1463_02S_3,464,394,VSG-N-TypeB,B2
TRINITY_DN228_c0_g1_i1_1_1_1182_RC_02S_1,393,330,VSG-N-TypeB,B2
TRINITY_DN52_c0_g1_i5_1_1_1120_02S_3,373,345,VSG-N-TypeB,B2
TRINITY_DN12_c0_g1_i66_1_93_1091_02S_3,332,331,VSG-N-TypeA,A1
TRINITY_DN85_c0_g1_i33_1_46_1204_02S_3,386,387,VSG-N-TypeA,A1
TRINITY_DN67_c1_g2_i1_1_2_1618_RC_02S_2,538,441,VSG-N-TypeB,B2
TRINITY_DN250_c0_g1_i1_1_493_1162_02S_2,223,174,VSG-N-TypeB,B2
TRINITY_DN250_c0_g1_i1_1_2_1242_RC_02S_1,413,398,VSG-N-TypeA,A3
TRINITY_DN22_c1_g1_i72_1_13_1173_02S_3,386,328,VSG-N-TypeB,B1
TRINITY_DN9_c0_g1_i4_1_96_1557_11S_1,487,389,VSG-N-TypeB,B1
TRINITY_DN233_c0_g1_i1_1_2_1008_RC_02S_1,335,327,VSG-N-TypeB,B1
TRINITY_DN2_c0_g2_i13_1_145_1525_02S_1,460,349,VSG-N-TypeB,B1
TRINITY_DN75_c0_g1_i5_2_2_1594_RC_02S_2,530,452,VSG-N-TypeA,A1
TRINITY_DN292_c0_g1_i1_1_0_1452_RC_02S_1,484,384,VSG-N-TypeA,A1
TRINITY_DN4_c0_g1_i6_1_47_1535_RC_02S_3,496,404,VSG-N-TypeB,B1
TRINITY_DN70_c0_g1_i6_1_8_1457_RC_02S_2,483,390,VSG-N-TypeB,B1
TRINITY_DN5_c0_g1_i4_1_35_1556_02S_3,507,410,VSG-N-TypeA,A2
TRINITY_DN59_c0_g3_i3_1_0_1543_02S_3,514,425,VSG-N-TypeB,B2
TRINITY_DN0_c0_g1_i1_1_155_1814_29S_1,553,443,VSG-N-TypeB,B2
TRINITY_DN22_c1_g1_i33_1_13_1173_02S_3,386,354,VSG-N-TypeB,B1
TRINITY_DN12_c0_g1_i6_1_1_1461_RC_02S_1,486,405,VSG-N-TypeB,B1
TRINITY_DN86_c0_g1_i4_1_0_1403_RC_02S_3,467,416,VSG-N-TypeA,A1
TRINITY_DN285_c0_g1_i1_1_151_1130_02S_2,326,283,VSG-N-TypeB,B2
TRINITY_DN242_c0_g1_i1_1_61_1342_02S_1,427,407,VSG-N-TypeA,A3
TRINITY_DN276_c0_g1_i1_1_0_1133_RC_02S_2,377,324,VSG-N-TypeB,B1
TRINITY_DN103_c0_g1_i2_1_83_1435_02S_3,450,408,VSG-N-TypeB,B1
TRINITY_DN25_c0_g1_i32_1_0_1189_02S_3,396,330,VSG-N-TypeB,B1
TRINITY_DN4_c1_g2_i11_1_0_1322_RC_02S_3,440,409,VSG-N-TypeB,B1
TRINITY_DN12_c0_g3_i4_1_83_1531_02S_1,482,409,VSG-N-TypeB,B1
TRINITY_DN11_c0_g1_i4_1_11_1490_RC_11S_3,493,405,VSG-N-TypeB,B2
TRINITY_DN48_c0_g1_i1_1_8_1361_RC_02S_2,451,381,VSG-N-TypeB,B2
TRINITY_DN72_c0_g1_i1_1_136_1534_02S_1,466,397,VSG-N-TypeB,B2
TRINITY_DN44_c1_g1_i1_1_0_1302_RC_02S_2,434,406,VSG-N-TypeA,A3
TRINITY_DN70_c0_g1_i19_1_30_1479_RC_02S_1,483,175,VSG-N-TypeA,A3
TRINITY_DN3_c0_g1_i1_1_132_1641_01S_2,503,395,VSG-N-TypeB,B1
TRINITY_DN17_c0_g1_i1_1_0_1013_RC_11S_1,337,283,VSG-N-TypeB,B2
TRINITY_DN67_c0_g1_i6_1_1476_2964_02S_3,496,410,VSG-N-TypeB,B1
TRINITY_DN267_c0_g1_i1_1_1721_3191_19S_2,490,398,VSG-N-TypeB,B2
TRINITY_DN68_c0_g1_i6_1_3_1484_02S_2,493,422,VSG-N-TypeB,B2
TRINITY_DN219_c0_g1_i1_1_1_1348_RC_02S_1,449,367,VSG-N-TypeA,A2
TRINITY_DN92_c0_g1_i6_1_1_1341_RC_02S_1,446,379,VSG-N-TypeB,B2
TRINITY_DN27_c0_g2_i16_1_2_896_RC_02S_3,298,226,VSG-N-TypeB,B2
TRINITY_DN76_c1_g2_i1_1_0_1343_RC_02S_3,447,393,VSG-N-TypeB,B2
TRINITY_DN27_c0_g1_i34_1_70_1463_02S_3,464,391,VSG-N-TypeB,B2
TRINITY_DN3_c0_g4_i22_1_0_549_RC_02S_1,183,109,VSG-N-TypeB,B1
TRINITY_DN22_c0_g3_i2_1_77_1245_02S_1,389,390,VSG-N-TypeA,A1
TRINITY_DN1_c0_g1_i4_1_56_1508_RC_12S_3,484,391,VSG-N-TypeB,B1
TRINITY_DN21_c0_g1_i31_1_0_933_RC_02S_3,311,214,VSG-N-TypeB,B1
TRINITY_DN59_c0_g2_i5_1_51_1080_02S_2,343,274,VSG-N-TypeB,B2
TRINITY_DN0_c0_g2_i1_1_104_1499_RC_02S_1,465,382,VSG-N-TypeB,B2
TRINITY_DN0_c0_g1_i2_1_37_1381_02S_3,448,354,VSG-N-TypeB,B1
TRINITY_DN69_c0_g1_i6_1_2_1393_RC_02S_3,463,394,VSG-N-TypeB,B1
TRINITY_DN48_c0_g1_i4_1_57_1163_02S_3,368,341,VSG-N-TypeB,B1
TRINITY_DN180_c0_g1_i1_1_6_1144_02S_2,379,324,VSG-N-TypeB,B2
TRINITY_DN47_c0_g1_i7_1_39_1497_02S_2,486,411,VSG-N-TypeA,A1
TRINITY_DN274_c0_g1_i1_1_2_1152_RC_02S_1,383,327,VSG-N-TypeB,B1
TRINITY_DN28_c0_g2_i2_1_298_955_02S_3,219,168,VSG-N-TypeB,B1
TRINITY_DN185_c0_g1_i1_1_0_1273_RC_02S_1,424,384,VSG-N-TypeB,B2
TRINITY_DN32_c0_g1_i2_1_11_1366_02S_1,451,371,VSG-N-TypeB,B1
TRINITY_DN226_c0_g1_i1_1_2_1458_RC_02S_2,485,386,VSG-N-TypeA,A2
TRINITY_DN0_c0_g1_i1_1_94_1660_RC_03S_1,522,406,VSG-N-TypeB,B1
TRINITY_DN62_c2_g1_i1_1_2_1150_RC_02S_2,382,319,VSG-N-TypeB,B1
TRINITY_DN10_c0_g1_i51_1_87_1443_02S_1,452,393,VSG-N-TypeA,A3
TRINITY_DN68_c0_g1_i10_1_3_1451_02S_2,482,408,VSG-N-TypeB,B2
TRINITY_DN202_c0_g1_i1_1_0_1362_RC_02S_3,454,390,VSG-N-TypeB,B1
TRINITY_DN104_c0_g1_i3_1_0_1254_RC_02S_2,418,385,VSG-N-TypeB,B1
TRINITY_DN37_c1_g1_i8_1_75_1641_02S_3,522,399,VSG-N-TypeB,B1
TRINITY_DN210_c0_g1_i1_1_46_1430_02S_3,461,388,VSG-N-TypeB,B2
TRINITY_DN119_c0_g1_i2_1_1_961_RC_02S_2,320,255,VSG-N-TypeB,B1
TRINITY_DN0_c1_g1_i8_1_13_1378_RC_02S_1,455,387,VSG-N-TypeA,A2
TRINITY_DN0_c0_g1_i28_1_37_1381_02S_3,448,354,VSG-N-TypeB,B1
TRINITY_DN12_c0_g1_i16_1_57_1299_11S_2,414,127,VSG-N-TypeA,A3
TRINITY_DN174_c0_g1_i1_1_213_1437_02S_1,408,327,VSG-N-TypeB,B1
TRINITY_DN0_c0_g2_i10_1_90_1254_RC_13S_3,388,289,VSG-N-TypeB,B2
TRINITY_DN27_c0_g2_i40_1_1_1394_RC_02S_3,464,391,VSG-N-TypeB,B2
TRINITY_DN58_c0_g1_i9_1_79_1197_02S_2,372,371,VSG-N-TypeA,A2
TRINITY_DN5_c0_g1_i1_1_82_1531_01S_1,483,370,VSG-N-TypeB,B2
TRINITY_DN74_c0_g1_i43_1_173_1159_02S_3,328,329,VSG-N-TypeB,B1
TRINITY_DN10_c0_g1_i5_1_0_1257_RC_02S_2,419,341,VSG-N-TypeB,B1
TRINITY_DN7_c0_g1_i8_1_2_1380_RC_02S_1,459,390,VSG-N-TypeB,B1
TRINITY_DN6_c0_g3_i41_1_17_1258_02S_3,413,337,VSG-N-TypeB,B1
TRINITY_DN0_c0_g2_i12_1_90_1533_RC_13S_3,481,385,VSG-N-TypeB,B2
TRINITY_DN231_c0_g1_i1_1_108_1312_02S_1,401,366,VSG-N-TypeB,B2
TRINITY_DN48_c0_g1_i7_1_0_1366_RC_02S_1,455,384,VSG-N-TypeB,B1
TRINITY_DN90_c0_g1_i2_1_98_1435_02S_2,445,391,VSG-N-TypeB,B1
TRINITY_DN58_c0_g1_i17_1_79_1259_02S_2,393,379,VSG-N-TypeA,A2
TRINITY_DN59_c0_g1_i1_1_80_1481_02S_2,467,386,VSG-N-TypeB,B2
TRINITY_DN2_c0_g1_i4_1_84_1629_RC_02S_3,515,406,VSG-N-TypeB,B1
TRINITY_DN90_c0_g1_i1_1_1_1162_RC_02S_1,387,334,VSG-N-TypeB,B2
TRINITY_DN2_c0_g4_i1_1_409_1522_RC_02S_3,371,342,VSG-N-TypeB,B2
TRINITY_DN256_c0_g1_i1_1_95_1059_02S_2,321,277,VSG-N-TypeB,B1
TRINITY_DN92_c0_g1_i1_1_53_1565_11S_1,504,427,VSG-N-TypeA,A1
TRINITY_DN80_c0_g1_i5_1_0_986_RC_02S_1,328,291,VSG-N-TypeB,B1
TRINITY_DN7_c0_g1_i33_1_27_1515_RC_11S_2,496,405,VSG-N-TypeB,B1
TRINITY_DN147_c0_g1_i1_1_255_1012_02S_2,252,253,VSG-N-DomainBoundary,A3
TRINITY_DN35_c0_g2_i20_1_127_1563_02S_1,478,391,VSG-N-TypeB,B1
TRINITY_DN24_c0_g2_i39_1_80_1520_02S_3,480,396,VSG-N-TypeA,A3
TRINITY_DN54_c0_g1_i10_1_5_1392_02S_2,462,406,VSG-N-TypeB,B1
TRINITY_DN123_c0_g1_i9_1_0_1262_RC_02S_2,420,381,VSG-N-TypeB,B1
TRINITY_DN22_c0_g1_i9_1_132_1326_02S_2,398,385,VSG-N-TypeB,B1
TRINITY_DN27_c0_g2_i55_1_2_896_RC_02S_3,298,227,VSG-N-TypeB,B2
TRINITY_DN7_c0_g2_i2_2_0_1507_RC_11S_1,502,405,VSG-N-TypeB,B2
TRINITY_DN5_c0_g1_i1_1_77_1142_RC_02S_1,355,265,VSG-N-TypeB,B1
TRINITY_DN10_c0_g2_i5_1_93_1262_02S_3,389,387,VSG-N-TypeB,B1
TRINITY_DN66_c0_g1_i36_1_95_1508_02S_2,471,393,VSG-N-TypeA,A3
TRINITY_DN105_c0_g1_i2_1_35_1349_02S_3,438,390,VSG-N-TypeB,B1
TRINITY_DN103_c0_g1_i35_1_40_1348_02S_2,436,387,VSG-N-TypeB,B1
TRINITY_DN297_c0_g1_i1_1_111_1480_02S_2,456,395,VSG-N-TypeB,B2
TRINITY_DN10_c0_g1_i35_1_87_1469_02S_1,460,393,VSG-N-TypeA,A3
TRINITY_DN68_c0_g1_i1_1_256_1229_11S_3,324,252,VSG-N-TypeB,B2
TRINITY_DN1_c0_g4_i1_1_57_1506_RC_11S_2,483,392,VSG-N-TypeB,B1
TRINITY_DN96_c0_g1_i5_1_23_1451_02S_2,476,388,VSG-N-TypeB,B2
TRINITY_DN45_c0_g1_i4_1_89_1487_RC_01S_2,466,386,VSG-N-TypeA,A3
TRINITY_DN265_c0_g1_i1_1_179_1097_02S_2,306,255,VSG-N-TypeB,B2
TRINITY_DN67_c0_g1_i4_2_48_1482_RC_02S_3,478,393,VSG-N-TypeB,B1
TRINITY_DN12_c0_g1_i9_1_93_1590_02S_3,499,409,VSG-N-TypeA,A1
TRINITY_DN4_c2_g1_i5_1_244_1480_02S_2,412,300,VSG-N-TypeA,A2
TRINITY_DN25_c0_g1_i6_1_67_1236_02S_1,389,379,VSG-N-TypeB,B1
TRINITY_DN89_c0_g1_i1_1_2_1357_RC_02S_3,451,397,VSG-N-TypeB,B1
TRINITY_DN53_c0_g1_i1_1_168_1549_11S_1,460,391,VSG-N-TypeA,A2
TRINITY_DN31_c0_g1_i12_1_100_1573_02S_1,491,391,VSG-N-TypeB,B1
TRINITY_DN108_c0_g1_i1_1_2_914_02S_3,304,251,VSG-N-TypeB,B1
TRINITY_DN13_c1_g1_i1_1_2_1480_RC_02S_1,492,389,VSG-N-TypeB,B1
TRINITY_DN43_c0_g1_i16_1_293_1850_02S_2,519,380,VSG-N-TypeB,B1
TRINITY_DN21_c0_g1_i73_1_0_1065_RC_02S_3,355,258,VSG-N-TypeB,B1
TRINITY_DN188_c0_g1_i1_1_0_1399_RC_02S_2,466,387,VSG-N-TypeB,B1
TRINITY_DN95_c0_g1_i31_1_7_1423_02S_2,472,415,VSG-N-TypeB,B2
TRINITY_DN66_c0_g1_i2_1_353_1320_02S_1,322,245,VSG-N-TypeB,B2
TRINITY_DN74_c0_g1_i1_1_108_1593_01S_3,495,393,VSG-N-TypeA,A2
TRINITY_DN3_c0_g1_i3_1_30_978_RC_02S_1,316,224,VSG-N-TypeB,B1
TRINITY_DN21_c0_g1_i34_1_0_909_RC_02S_3,303,214,VSG-N-TypeB,B1
TRINITY_DN58_c0_g1_i1_1_53_1364_11S_1,437,413,VSG-N-TypeA,A1
TRINITY_DN31_c0_g3_i1_1_69_1527_02S_1,486,394,VSG-N-TypeB,B2
TRINITY_DN264_c0_g1_i1_1_52_1442_02S_1,463,370,VSG-N-TypeB,B2
TRINITY_DN0_c0_g2_i3_1_57_1474_02S_3,472,386,VSG-N-TypeB,B2
TRINITY_DN93_c0_g1_i10_1_1_564_RC_02S_1,187,124,VSG-N-DomainBoundary,A3
TRINITY_DN21_c0_g2_i13_1_38_1480_02S_1,480,415,VSG-N-TypeB,B2
TRINITY_DN0_c0_g1_i1_1_104_1475_19S_1,457,368,VSG-N-TypeB,B2
TRINITY_DN98_c0_g1_i4_1_0_1418_RC_02S_3,472,405,VSG-N-TypeB,B1
TRINITY_DN102_c0_g1_i2_1_1_1395_RC_02S_1,464,397,VSG-N-TypeB,B2
TRINITY_DN108_c0_g1_i3_1_2_1424_RC_02S_2,474,402,VSG-N-TypeB,B1
TRINITY_DN245_c0_g1_i1_1_1_1506_RC_02S_3,501,391,VSG-N-TypeB,B1
TRINITY_DN95_c0_g1_i1_1_1_1441_RC_11S_1,480,395,VSG-N-TypeB,B1
TRINITY_DN76_c0_g1_i1_1_1_1337_RC_02S_3,445,387,VSG-N-TypeB,B1
TRINITY_DN50_c0_g1_i4_1_2_1007_02S_2,335,270,VSG-N-TypeB,B1
TRINITY_DN19_c0_g1_i1_1_82_1606_11S_1,508,415,VSG-N-TypeA,A1
TRINITY_DN71_c0_g2_i1_1_222_1234_02S_3,337,282,VSG-N-TypeB,B2
TRINITY_DN140_c0_g1_i2_1_45_1315_02S_3,423,387,VSG-N-TypeA,A2
TRINITY_DN5_c0_g2_i1_1_141_1692_01S_1,517,401,VSG-N-TypeB,B2
TRINITY_DN83_c0_g1_i5_1_1_1347_RC_02S_3,448,397,VSG-N-TypeB,B1
TRINITY_DN35_c0_g1_i15_1_0_516_RC_02S_3,172,121,VSG-N-TypeB,B2
TRINITY_DN22_c0_g1_i43_1_14_1451_02S_2,479,385,VSG-N-TypeB,B1
TRINITY_DN271_c0_g1_i1_1_433_1084_02S_1,217,164,VSG-N-TypeB,B1
TRINITY_DN11_c0_g1_i26_1_103_1474_02S_2,457,363,VSG-N-TypeB,B2
TRINITY_DN81_c0_g1_i1_1_1_1350_RC_11S_1,449,379,VSG-N-TypeB,B1
TRINITY_DN190_c0_g1_i1_1_192_1081_02S_1,296,250,VSG-N-TypeB,B1
TRINITY_DN2_c3_g1_i12_1_78_1528_02S_2,483,407,VSG-N-TypeB,B1
TRINITY_DN33_c0_g1_i4_1_73_1446_02S_2,457,393,VSG-N-TypeB,B1
TRINITY_DN293_c0_g1_i1_1_58_1409_02S_2,450,396,VSG-N-TypeB,B2
TRINITY_DN104_c0_g1_i2_1_0_1254_RC_02S_2,418,385,VSG-N-TypeB,B1
TRINITY_DN53_c0_g1_i13_1_2_1009_RC_02S_3,335,249,VSG-N-TypeA,A3
TRINITY_DN51_c0_g1_i18_1_103_1049_02S_2,315,252,VSG-N-TypeB,B1
TRINITY_DN3_c0_g4_i9_1_30_1023_RC_02S_1,331,239,VSG-N-TypeB,B1
TRINITY_DN12_c0_g1_i52_1_93_1091_02S_3,332,331,VSG-N-TypeA,A1
TRINITY_DN199_c0_g1_i1_1_51_1510_02S_1,486,405,VSG-N-TypeB,B1
TRINITY_DN243_c0_g1_i1_1_0_1307_RC_02S_2,435,408,VSG-N-TypeB,B1
TRINITY_DN107_c0_g1_i1_1_0_1214_RC_02S_3,404,366,VSG-N-TypeB,B2
TRINITY_DN77_c0_g1_i1_1_2_1400_RC_11S_2,466,387,VSG-N-TypeA,A3
TRINITY_DN74_c0_g1_i14_1_173_1570_02S_3,465,397,VSG-N-TypeB,B1
TRINITY_DN10_c0_g2_i2_1_0_1230_RC_02S_2,410,344,VSG-N-TypeB,B1
TRINITY_DN98_c0_g1_i4_1_81_1225_02S_1,381,328,VSG-N-TypeB,B1
TRINITY_DN74_c0_g1_i6_1_173_1570_02S_3,465,396,VSG-N-TypeB,B1
TRINITY_DN45_c0_g1_i4_1_2_1241_RC_02S_3,413,321,VSG-N-TypeB,B1
TRINITY_DN279_c0_g2_i1_1_163_1476_02S_1,437,389,VSG-N-TypeB,B1
TRINITY_DN4_c0_g1_i47_1_83_1208_RC_11S_1,375,289,VSG-N-DomainBoundary,A2
TRINITY_DN93_c0_g1_i6_1_1_1532_RC_02S_3,510,434,VSG-N-TypeB,B2
TRINITY_DN31_c0_g1_i1_1_0_922_RC_02S_2,307,246,VSG-N-TypeB,B2
TRINITY_DN50_c0_g1_i1_1_69_1511_11S_3,480,396,VSG-N-TypeA,A2
TRINITY_DN90_c0_g1_i1_1_98_1435_02S_2,445,393,VSG-N-TypeB,B1
TRINITY_DN66_c0_g2_i19_1_2_697_RC_02S_3,231,163,VSG-N-TypeB,B2
TRINITY_DN0_c0_g1_i18_1_124_1789_RC_11S_1,555,444,VSG-N-TypeB,B2
TRINITY_DN67_c0_g1_i7_2_48_1482_RC_02S_3,478,390,VSG-N-TypeB,B1
TRINITY_DN14_c0_g2_i20_1_252_1415_02S_3,387,386,VSG-N-TypeA,A3
TRINITY_DN12_c0_g2_i21_1_87_1550_02S_1,487,408,VSG-N-TypeB,B1
TRINITY_DN70_c0_g1_i4_1_8_1367_RC_02S_2,453,360,VSG-N-TypeB,B1
TRINITY_DN3_c0_g1_i5_1_2_1410_RC_11S_2,469,402,VSG-N-TypeB,B1
TRINITY_DN70_c0_g2_i1_1_30_1428_RC_02S_1,466,392,VSG-N-TypeA,A3
TRINITY_DN77_c1_g1_i31_1_0_1202_RC_02S_2,400,332,VSG-N-TypeB,B1
TRINITY_DN184_c0_g1_i1_1_1_1239_RC_02S_1,412,380,VSG-N-TypeB,B2
TRINITY_DN111_c0_g1_i6_1_2_1159_RC_02S_3,385,350,VSG-N-TypeB,B2
TRINITY_DN3_c0_g2_i1_1_89_1481_29S_3,464,395,VSG-N-TypeB,B1
TRINITY_DN186_c0_g1_i1_1_2_1017_RC_02S_3,338,181,VSG-N-TypeA,A3
TRINITY_DN79_c0_g1_i2_1_74_1328_02S_2,418,414,VSG-N-TypeA,A1
TRINITY_DN196_c0_g1_i1_1_1_1402_RC_02S_2,467,416,VSG-N-TypeA,A1
TRINITY_DN44_c2_g1_i1_1_226_1344_02S_2,372,127,VSG-N-TypeA,A3
TRINITY_DN35_c1_g1_i9_1_1_922_RC_02S_1,307,238,VSG-N-TypeB,B1
TRINITY_DN3_c0_g4_i2_1_30_1170_RC_02S_1,380,288,VSG-N-TypeB,B1
TRINITY_DN4_c0_g5_i29_1_2_1520_RC_02S_2,506,392,VSG-N-TypeB,B2
TRINITY_DN75_c0_g1_i17_2_2_1552_RC_02S_2,516,452,VSG-N-TypeA,A1
TRINITY_DN86_c1_g1_i1_1_0_554_RC_02S_1,184,168,VSG-N-TypeB,B1
TRINITY_DN220_c0_g1_i1_2_0_1310_RC_02S_3,436,394,VSG-N-TypeA,A3
TRINITY_DN2_c0_g1_i2_1_119_1574_13S_3,485,391,VSG-N-TypeB,B1
TRINITY_DN67_c0_g1_i10_1_1515_2668_02S_3,384,383,VSG-N-TypeB,B1
TRINITY_DN137_c0_g1_i1_1_0_1017_02S_3,339,316,VSG-N-TypeB,B2
TRINITY_DN66_c0_g3_i3_1_352_1218_02S_1,288,243,VSG-N-TypeB,B2
TRINITY_DN221_c0_g1_i1_1_39_1424_02S_2,461,402,VSG-N-TypeB,B2
TRINITY_DN4_c0_g5_i41_1_104_1607_RC_02S_2,501,393,VSG-N-TypeB,B2
TRINITY_DN44_c0_g1_i1_1_0_1471_RC_11S_3,490,377,VSG-N-TypeB,B1
TRINITY_DN81_c0_g1_i14_1_133_1276_02S_1,381,333,VSG-N-TypeB,B1
TRINITY_DN76_c1_g1_i5_1_0_1397_RC_02S_3,465,404,VSG-N-TypeB,B1
TRINITY_DN67_c1_g1_i37_1_1_1501_RC_02S_2,500,412,VSG-N-TypeB,B2
TRINITY_DN215_c0_g1_i1_1_98_1108_02S_2,336,321,VSG-N-TypeB,B2
TRINITY_DN12_c0_g1_i31_1_2_1493_RC_11S_1,497,406,VSG-N-TypeB,B2
TRINITY_DN0_c0_g1_i11_1_124_1432_RC_11S_1,436,326,VSG-N-TypeB,B2
TRINITY_DN37_c0_g1_i4_1_1_1480_RC_02S_1,493,396,VSG-N-TypeB,B2
TRINITY_DN41_c0_g1_i18_1_1_1227_RC_02S_1,408,320,VSG-N-TypeB,B1
TRINITY_DN74_c0_g1_i34_1_173_1570_02S_3,465,398,VSG-N-TypeB,B1
TRINITY_DN17_c0_g2_i8_1_216_1680_02S_3,488,379,VSG-N-TypeB,B2
TRINITY_DN10_c0_g2_i3_1_0_1230_RC_02S_2,410,344,VSG-N-TypeB,B1
TRINITY_DN40_c0_g1_i9_1_642_1590_RC_02S_3,316,303,VSG-N-TypeB,B2
TRINITY_DN90_c0_g1_i8_1_1_909_RC_02S_3,302,263,VSG-N-TypeA,A2
TRINITY_DN0_c0_g1_i7_1_119_1592_13S_3,491,396,VSG-N-TypeB,B2
TRINITY_DN259_c0_g1_i1_1_1_1441_RC_02S_3,480,406,VSG-N-TypeB,B2
TRINITY_DN125_c0_g1_i1_1_0_1186_RC_11S_1,395,381,VSG-N-TypeB,B2
TRINITY_DN56_c0_g1_i1_1_48_1455_RC_11S_1,469,380,VSG-N-TypeA,A2
TRINITY_DN23_c1_g1_i6_1_37_1078_RC_02S_3,347,269,VSG-N-TypeA,A3
TRINITY_DN264_c0_g1_i1_1_1_979_RC_02S_3,326,263,VSG-N-TypeB,B1
TRINITY_DN0_c0_g1_i14_1_94_1759_11S_2,555,444,VSG-N-TypeB,B2
TRINITY_DN104_c1_g1_i1_1_0_1250_RC_02S_3,416,396,VSG-N-TypeB,B2
TRINITY_DN75_c0_g1_i5_1_6_1047_RC_02S_3,347,263,VSG-N-TypeA,A1
TRINITY_DN12_c0_g3_i2_1_83_1387_02S_1,434,422,VSG-N-TypeB,B1
TRINITY_DN81_c0_g1_i1_1_174_1609_02S_2,478,379,VSG-N-TypeB,B2
TRINITY_DN15_c0_g2_i13_1_1_830_RC_02S_3,276,223,VSG-N-TypeB,B2
TRINITY_DN163_c0_g1_i1_1_70_1463_02S_1,464,388,VSG-N-TypeB,B1
TRINITY_DN12_c0_g1_i1_1_1_1211_RC_02S_1,403,328,VSG-N-TypeB,B1
TRINITY_DN24_c0_g2_i31_1_72_1512_02S_3,480,396,VSG-N-TypeA,A3
TRINITY_DN7_c0_g1_i5_1_1644_3132_11S_3,496,405,VSG-N-TypeB,B1
TRINITY_DN11_c0_g4_i2_1_11_1337_RC_02S_3,442,346,VSG-N-TypeB,B2
TRINITY_DN24_c0_g1_i7_1_0_1399_RC_02S_2,466,404,VSG-N-TypeB,B1
TRINITY_DN51_c0_g1_i14_1_1_1067_RC_02S_3,355,295,VSG-N-TypeB,B1
TRINITY_DN60_c0_g1_i2_1_52_1657_02S_2,535,439,VSG-N-TypeB,B2
TRINITY_DN100_c0_g2_i1_1_81_1184_02S_2,367,299,VSG-N-TypeB,B2
TRINITY_DN80_c0_g1_i5_1_0_1152_RC_02S_3,384,384,VSG-N-TypeA,A3
TRINITY_DN47_c0_g1_i47_1_39_1497_02S_2,486,411,VSG-N-TypeA,A1
TRINITY_DN81_c0_g1_i4_1_133_1276_02S_1,381,333,VSG-N-TypeB,B1
TRINITY_DN204_c0_g1_i1_2_1_1146_RC_02S_2,381,323,VSG-N-TypeB,B2
TRINITY_DN70_c0_g1_i28_1_8_1454_RC_02S_2,482,391,VSG-N-TypeB,B1
TRINITY_DN8_c0_g2_i16_1_233_1652_02S_3,473,380,VSG-N-TypeB,B2
TRINITY_DN68_c0_g1_i1_1_5_1514_11S_2,503,415,VSG-N-TypeA,A3
TRINITY_DN237_c0_g1_i1_1_2_874_RC_02S_3,290,203,VSG-N-TypeB,B1
