Tb427_000336800,Tb427_000201400,9.5
Tb427_000336800,Tb427_000452700,10
Tb427_000624000,Tb427_000607000,3.72e-142
Tb427_000624000,Tb427_000021900,2.8099999999999997e-32
Tb427_000624000,Tb427_000104800,5.53e-32
Tb427_000624000,Tb427_000309500,1.78e-28
Tb427_000624000,Tb427_000598700,1.53e-25
Tb427_000624000,Tb427_000310500,9.17e-25
Tb427_000624000,Tb427_000152300,9.45e-24
Tb427_000624000,Tb427_000444700,5.72e-21
Tb427_000624000,Tb427_000330500,1.09e-18
Tb427_000624000,Tb427_000094600,1.8e-18
Tb427_000624000,Tb427_000129000,2.22e-18
Tb427_000624000,Tb427_000488000,2.87e-18
Tb427_000624000,Tb427_000093900,1.4e-17
Tb427_000624000,Tb427_000318400,1.35e-16
Tb427_000624000,Tb427_000440300,8.72e-15
Tb427_000624000,Tb427_000314600,7.58e-9
Tb427_000624000,Tb427_000687400,4.09e-8
Tb427_000624000,Tb427_000823200,2.91e-7
Tb427_000624000,Tb427_000536500,6.59e-7
Tb427_000624000,Tb427_000533200,2.09e-5
Tb427_000624000,Tb427_000437800,0.002
Tb427_000624000,Tb427_000590800,0.003
Tb427_000624000,Tb427_000472300,0.01
Tb427_000624000,Tb427_000440000,0.014
Tb427_000624000,Tb427_000086600,0.023
Tb427_000624000,Tb427_000523100,0.026
Tb427_000624000,Tb427_000508300,0.027
Tb427_000624000,Tb427_000455700,0.037
Tb427_000624000,Tb427_000023600,0.093
Tb427_000624000,Tb427_000249100,0.28
Tb427_000624000,Tb427_000299900,0.31
Tb427_000624000,Tb427_000131200,0.33
Tb427_000624000,Tb427_000028200,0.4
Tb427_000624000,Tb427_000493200,0.67
Tb427_000624000,Tb427_000605000,0.77
Tb427_000624000,Tb427_000114500,1.3
Tb427_000624000,Tb427_000503100,1.8
Tb427_000624000,Tb427_000207000,1.9
Tb427_000624000,Tb427_000634200,2
Tb427_000624000,Tb427_000187100,2.2
Tb427_000624000,Tb427_000234100,3
Tb427_000624000,Tb427_000552000,3.7
Tb427_000624000,Tb427_000548200,4.2
Tb427_000624000,Tb427_000804600,4.2
Tb427_000624000,Tb427_000230900,5.1
Tb427_000624000,Tb427_000857700,5.2
Tb427_000624000,Tb427_000589900,7.8
Tb427_000199000,Tb427_000211900,8.14e-66
Tb427_000199000,Tb427_000252000,5.4e-42
Tb427_000199000,Tb427_000230900,7.02e-39
Tb427_000199000,Tb427_000192100,4.32e-37
Tb427_000199000,Tb427_000363100,2.71e-33
Tb427_000199000,Tb427_000407100,5.37e-31
Tb427_000199000,Tb427_000346300,1.41e-26
Tb427_000199000,Tb427_000419900,6.87e-20
Tb427_000199000,Tb427_000264400,1.11e-15
Tb427_000199000,Tb427_000336800,7.69e-15
Tb427_000199000,Tb427_000282800,9e-15
Tb427_000199000,Tb427_000457700,5.52e-14
Tb427_000199000,Tb427_000409900,2.17e-13
Tb427_000199000,Tb427_000709500,5.8e-13
Tb427_000199000,Tb427_000114000,4.28e-12
Tb427_000199000,Tb427_000547700,6.81e-12
Tb427_000199000,Tb427_000204100,3.35e-11
Tb427_000199000,Tb427_000650800,6.87e-11
Tb427_000199000,Tb427_000313600,7.97e-10
Tb427_000199000,Tb427_000593800,1.54e-9
Tb427_000199000,Tb427_000852300,1.87e-9
Tb427_000199000,Tb427_000424900,6.17e-9
Tb427_000199000,Tb427_000858800,6.66e-9
Tb427_000199000,Tb427_000588900,9.79e-9
Tb427_000199000,Tb427_000575000,1.63e-8
Tb427_000199000,Tb427_000856500,3.04e-8
Tb427_000199000,Tb427_000346200,7e-8
Tb427_000199000,Tb427_000856300,1.97e-7
Tb427_000199000,Tb427_000313000,5.73e-7
Tb427_000199000,Tb427_000449400,1.18e-6
Tb427_000199000,Tb427_090011100,2.68e-6
Tb427_000199000,Tb427_000839700,3.89e-6
Tb427_000199000,Tb427_000475400,1.29e-5
Tb427_000199000,Tb427_000395700,1.54e-5
Tb427_000199000,Tb427_000535200,1.8e-5
Tb427_000199000,Tb427_000524200,2.66e-5
Tb427_000199000,Tb427_000475600,3.19e-5
Tb427_000199000,Tb427_000476200,3.42e-5
Tb427_000199000,Tb427_000475800,3.57e-5
Tb427_000199000,Tb427_000476000,3.57e-5
Tb427_000199000,Tb427_000319200,3.7e-5
Tb427_000199000,Tb427_000847100,1.24e-4
Tb427_000199000,Tb427_000398700,1.29e-4
Tb427_000199000,Tb427_000254000,2.09e-4
Tb427_000199000,Tb427_000473400,2.68e-4
Tb427_000199000,Tb427_000461300,3.52e-4
Tb427_000199000,Tb427_000225700,4.12e-4
Tb427_000199000,Tb427_000171100,5.89e-4
Tb427_000199000,Tb427_000602000,7.01e-4
Tb427_000199000,Tb427_000139000,7.45e-4
Tb427_000199000,Tb427_000185900,7.75e-4
Tb427_000199000,Tb427_000330900,8.33e-4
Tb427_000199000,Tb427_000626900,0.001
Tb427_000199000,Tb427_000346100,0.002
Tb427_000199000,Tb427_000178000,0.002
Tb427_000199000,Tb427_000449000,0.003
Tb427_000199000,Tb427_000245100,0.003
Tb427_000199000,Tb427_000234700,0.003
Tb427_000199000,Tb427_000195300,0.005
Tb427_000199000,Tb427_000365600,0.005
Tb427_000199000,Tb427_000612400,0.005
Tb427_000199000,Tb427_000059000,0.005
Tb427_000199000,Tb427_000471300,0.006
Tb427_000199000,Tb427_000065300,0.006
Tb427_000199000,Tb427_000352500,0.008
Tb427_000199000,Tb427_000182500,0.009
Tb427_000199000,Tb427_000522500,0.012
Tb427_000199000,Tb427_000324000,0.013
Tb427_000199000,Tb427_000369500,0.014
Tb427_000199000,Tb427_000166800,0.018
Tb427_000199000,Tb427_000305100,0.02
Tb427_000199000,Tb427_000148400,0.022
Tb427_000199000,Tb427_000355200,0.025
Tb427_000199000,Tb427_000188400,0.027
Tb427_000199000,Tb427_000192500,0.042
Tb427_000199000,Tb427_000346700,0.044
Tb427_000199000,Tb427_000235800,0.054
Tb427_000199000,Tb427_000301500,0.086
Tb427_000199000,Tb427_000131200,0.088
Tb427_000199000,Tb427_000103800,0.094
Tb427_000199000,Tb427_000391900,0.098
Tb427_000199000,Tb427_000151500,0.11
Tb427_000199000,Tb427_000621400,0.14
Tb427_000199000,Tb427_000475100,0.15
Tb427_000199000,Tb427_000106600,0.17
Tb427_000199000,Tb427_000255700,0.18
Tb427_000199000,Tb427_000255700,0.2
Tb427_000199000,Tb427_000407600,0.25
Tb427_000199000,Tb427_000612200,0.27
Tb427_000199000,Tb427_000421400,0.28
Tb427_000199000,Tb427_000249600,0.29
Tb427_000199000,Tb427_000120900,0.32
Tb427_000199000,Tb427_000424400,0.46
Tb427_000199000,Tb427_000599000,0.7
Tb427_000199000,Tb427_000409000,0.76
Tb427_000199000,Tb427_000567300,0.95
Tb427_000199000,Tb427_000329900,1
Tb427_000199000,Tb427_000629600,1.4
Tb427_000199000,Tb427_000601800,1.5
Tb427_000199000,Tb427_000164400,1.5
Tb427_000199000,Tb427_000184600,2
Tb427_000199000,Tb427_000405300,2.1
Tb427_000199000,Tb427_000578100,2.3
Tb427_000199000,Tb427_000198200,2.3
Tb427_000199000,Tb427_000089200,2.4
Tb427_000199000,Tb427_000042200,2.4
Tb427_000199000,Tb427_000548200,2.7
Tb427_000199000,Tb427_000589900,3.5
Tb427_000199000,Tb427_000857700,3.8
Tb427_000199000,Tb427_000301100,4.2
Tb427_000199000,Tb427_000220100,4.6
Tb427_000199000,Tb427_000427100,5.2
Tb427_000199000,Tb427_000077600,5.3
Tb427_000199000,Tb427_000196500,5.6
Tb427_000199000,Tb427_000439400,5.9
Tb427_000199000,Tb427_000847800,7
Tb427_000199000,Tb427_000861900,7.1
Tb427_000199000,Tb427_000508300,7.8
Tb427_000199000,Tb427_000400300,7.8
Tb427_000199000,Tb427_000805900,9.4
Tb427_000199000,Tb427_000535100,9.7
Tb427_000145700,Tb427_000148600,1.92e-147
Tb427_000145700,Tb427_070071200,9.29e-6
Tb427_000145700,Tb427_000848000,8.06e-4
Tb427_000145700,Tb427_000148400,0.004
Tb427_000145700,Tb427_000627000,0.005
Tb427_000145700,Tb427_000086600,0.074
Tb427_000145700,Tb427_000419300,0.11
Tb427_000145700,Tb427_000176600,0.12
Tb427_000145700,Tb427_000512800,0.16
Tb427_000145700,Tb427_000328000,0.2
Tb427_000145700,Tb427_000368600,0.29
Tb427_000145700,Tb427_000167500,0.36
Tb427_000145700,Tb427_000633600,0.38
Tb427_000145700,Tb427_000369100,0.79
Tb427_000145700,Tb427_000322700,1
Tb427_000145700,Tb427_000382400,1.2
Tb427_000145700,Tb427_000041700,1.3
Tb427_000145700,Tb427_000253200,1.6
Tb427_000145700,Tb427_000632300,1.9
Tb427_000145700,Tb427_000851800,2.7
Tb427_000145700,Tb427_000304300,3.4
Tb427_000145700,Tb427_000503100,4.1
Tb427_000145700,Tb427_000231700,4.6
Tb427_000145700,Tb427_000141300,4.8
Tb427_000145700,Tb427_000857300,5.5
Tb427_000145700,Tb427_000859500,8.1
Tb427_000145700,Tb427_000631100,9.1
Tb427_000039400,Tb427_000426600,0
Tb427_000039400,Tb427_000289600,0
Tb427_000039400,Tb427_000284800,3.37e-91
Tb427_000039400,Tb427_000307100,3.43e-73
Tb427_000039400,Tb427_000198600,1.93e-71
Tb427_000039400,Tb427_000853500,1.14e-46
Tb427_000039400,Tb427_000555500,2.12e-46
Tb427_000039400,Tb427_000266900,7.59e-43
Tb427_000039400,Tb427_000041700,5.24e-37
Tb427_000039400,Tb427_000207900,1.89e-33
Tb427_000039400,Tb427_000310600,8.38e-23
Tb427_000039400,Tb427_000075700,2.29e-15
Tb427_000039400,Tb427_000254100,4.33e-15
Tb427_000039400,Tb427_000594900,5.19e-15
Tb427_000039400,Tb427_000016000,5.38e-15
Tb427_000039400,Tb427_000509400,2.16e-14
Tb427_000039400,Tb427_000243200,3.04e-12
Tb427_000039400,Tb427_000575900,1.34e-11
Tb427_000039400,Tb427_000255000,1.18e-10
Tb427_000039400,Tb427_000115300,1.22e-10
Tb427_000039400,Tb427_000615900,1.24e-9
Tb427_000039400,Tb427_000304300,4.89e-9
Tb427_000039400,Tb427_000650900,4.08e-8
Tb427_000039400,Tb427_000630400,1.3e-7
Tb427_000039400,Tb427_000632700,1.99e-7
Tb427_000039400,Tb427_000075000,4.49e-7
Tb427_000039400,Tb427_000789400,9.31e-7
Tb427_000039400,Tb427_000632500,4.55e-6
Tb427_000039400,Tb427_000121900,4.79e-6
Tb427_000039400,Tb427_000176600,6.35e-6
Tb427_000039400,Tb427_000405300,6.48e-6
Tb427_000039400,Tb427_000051800,6.58e-6
Tb427_000039400,Tb427_000439300,8.6e-6
Tb427_000039400,Tb427_000240600,1.11e-5
Tb427_000039400,Tb427_000266600,1.35e-5
Tb427_000039400,Tb427_000266500,1.35e-5
Tb427_000039400,Tb427_000266400,1.35e-5
Tb427_000039400,Tb427_000231700,1.68e-5
Tb427_000039400,Tb427_000469200,2.23e-5
Tb427_000039400,Tb427_000253200,2.43e-5
Tb427_000039400,Tb427_000376200,4.44e-5
Tb427_000039400,Tb427_000266300,5.34e-5
Tb427_000039400,Tb427_000604700,5.64e-5
Tb427_000039400,Tb427_000156400,5.96e-5
Tb427_000039400,Tb427_000859500,1.62e-4
Tb427_000039400,Tb427_000136600,2e-4
Tb427_000039400,Tb427_070071200,5.08e-4
Tb427_000039400,Tb427_000474700,0.003
Tb427_000039400,Tb427_000553800,0.004
Tb427_000039400,Tb427_000424000,0.004
Tb427_000039400,Tb427_000313300,0.006
Tb427_000039400,Tb427_000512800,0.009
Tb427_000039400,Tb427_000263600,0.011
Tb427_000039400,Tb427_000031200,0.014
Tb427_000039400,Tb427_000553900,0.02
Tb427_000039400,Tb427_000609300,0.023
Tb427_000039400,Tb427_000086600,0.031
Tb427_000039400,Tb427_000627000,0.033
Tb427_000039400,Tb427_000171500,0.034
Tb427_000039400,Tb427_000288600,0.045
Tb427_000039400,Tb427_000589900,0.081
Tb427_000039400,Tb427_000236800,0.089
Tb427_000039400,Tb427_000860000,0.09
Tb427_000039400,Tb427_000159400,0.15
Tb427_000039400,Tb427_000074700,0.31
Tb427_000039400,Tb427_000327500,0.38
Tb427_000039400,Tb427_000084200,0.38
Tb427_000039400,Tb427_000590800,0.49
Tb427_000039400,Tb427_000468800,0.52
Tb427_000039400,Tb427_000630100,0.53
Tb427_000039400,Tb427_000114500,0.6
Tb427_000039400,Tb427_000101700,0.64
Tb427_000039400,Tb427_000032400,0.89
Tb427_000039400,Tb427_000338200,0.9
Tb427_000039400,Tb427_000299900,0.95
Tb427_000039400,Tb427_000418700,0.95
Tb427_000039400,Tb427_000371800,1
Tb427_000039400,Tb427_000187100,1.1
Tb427_000039400,Tb427_000439400,1.2
Tb427_000039400,Tb427_000230800,1.4
Tb427_000039400,Tb427_000386200,1.7
Tb427_000039400,Tb427_000028200,2.4
Tb427_000039400,Tb427_000230100,3.5
Tb427_000039400,Tb427_000208300,4.2
Tb427_000039400,Tb427_000472500,4.2
Tb427_000039400,Tb427_000330500,4.5
Tb427_000039400,Tb427_000139500,5
Tb427_000039400,Tb427_000382500,5
Tb427_000039400,Tb427_000043700,5.2
Tb427_000039400,Tb427_000529400,6.3
Tb427_000039400,Tb427_000709900,7.6
Tb427_000039400,Tb427_000177600,7.9
Tb427_000039400,Tb427_000493200,8
Tb427_000104800,Tb427_000310500,5.73e-78
Tb427_000104800,Tb427_000309500,2.45e-75
Tb427_000104800,Tb427_000598700,1.31e-71
Tb427_000104800,Tb427_000021900,6.04e-67
Tb427_000104800,Tb427_000444700,1.76e-58
Tb427_000104800,Tb427_000488000,2.35e-55
Tb427_000104800,Tb427_000152300,1.55e-52
Tb427_000104800,Tb427_000318400,1.07e-51
Tb427_000104800,Tb427_000330500,7.01e-51
Tb427_000104800,Tb427_000129000,5.26e-47
Tb427_000104800,Tb427_000440300,7.77e-46
Tb427_000104800,Tb427_000607000,4.22e-32
Tb427_000104800,Tb427_000093900,1.78e-27
Tb427_000104800,Tb427_000094600,2.14e-27
Tb427_000104800,Tb427_000624000,3.77e-27
Tb427_000104800,Tb427_000823200,1.41e-20
Tb427_000104800,Tb427_000533200,1.45e-17
Tb427_000104800,Tb427_000536500,1.16e-16
Tb427_000104800,Tb427_000590800,5.92e-16
Tb427_000104800,Tb427_000472300,2.25e-10
Tb427_000104800,Tb427_000314600,1.33e-7
Tb427_000104800,Tb427_000589900,3.65e-6
Tb427_000104800,Tb427_000687400,3.82e-5
Tb427_000104800,Tb427_000437800,0.001
Tb427_000104800,Tb427_000218300,0.001
Tb427_000104800,Tb427_000856100,0.001
Tb427_000104800,Tb427_000855000,0.001
Tb427_000104800,Tb427_000234100,0.003
Tb427_000104800,Tb427_000414100,0.004
Tb427_000104800,Tb427_000856700,0.005
Tb427_000104800,Tb427_000493200,0.005
Tb427_000104800,Tb427_000367700,0.015
Tb427_000104800,Tb427_000028200,0.015
Tb427_000104800,Tb427_000176600,0.021
Tb427_000104800,Tb427_000043700,0.034
Tb427_000104800,Tb427_000804600,0.067
Tb427_000104800,Tb427_000296400,0.11
Tb427_000104800,Tb427_000604700,0.12
Tb427_000104800,Tb427_000121900,0.12
Tb427_000104800,Tb427_000633500,0.26
Tb427_000104800,Tb427_000419300,0.36
Tb427_000104800,Tb427_000472500,0.55
Tb427_000104800,Tb427_000179900,0.59
Tb427_000104800,Tb427_000199500,0.61
Tb427_000104800,Tb427_000632100,0.88
Tb427_000104800,Tb427_000669800,1.3
Tb427_000104800,Tb427_000455700,1.3
Tb427_000104800,Tb427_000364500,1.7
Tb427_000104800,Tb427_000547300,2.4
Tb427_000104800,Tb427_000852300,3.1
Tb427_000104800,Tb427_000441300,3.2
Tb427_000104800,Tb427_000064000,3.5
Tb427_000104800,Tb427_000409900,3.6
Tb427_000104800,Tb427_000023600,4.8
Tb427_000104800,Tb427_000384900,5.1
Tb427_000104800,Tb427_000633200,5.3
Tb427_000104800,Tb427_000585000,8.3
Tb427_000104800,Tb427_000633600,9.1
Tb427_000104800,Tb427_000632700,9.3
Tb427_000749400,Tb427_090092500,0
Tb427_000749400,Tb427_000669000,9.48e-26
Tb427_000749400,Tb427_000246000,1.86e-25
Tb427_000749400,Tb427_110143800,2.87e-25
Tb427_000749400,Tb427_020007500,5.21e-25
Tb427_000749400,Tb427_000433800,4.14e-19
Tb427_000749400,Tb427_000121100,3.25e-18
Tb427_000749400,Tb427_070005400,1.66e-16
Tb427_000749400,Tb427_070005400,2.48e-10
Tb427_000749400,Tb427_000340600,2.91e-16
Tb427_000749400,Tb427_000537700,4.77e-16
Tb427_000749400,Tb427_000524000,8.53e-16
Tb427_000749400,Tb427_050011300,3.53e-15
Tb427_000749400,Tb427_000238200,2.01e-14
Tb427_000749400,Tb427_000373700,2.15e-14
Tb427_000749400,Tb427_000555300,4.75e-14
Tb427_000749400,Tb427_000080300,6.51e-14
Tb427_000749400,Tb427_030014400,2.38e-13
Tb427_000749400,Tb427_030014400,8.8
Tb427_000749400,Tb427_000618300,6.33e-13
Tb427_000749400,Tb427_000686400,1.09e-12
Tb427_000749400,Tb427_000402900,1.31e-12
Tb427_000749400,Tb427_000423800,1.61e-12
Tb427_000749400,Tb427_000128400,1.76e-12
Tb427_000749400,Tb427_000026700,2.32e-12
Tb427_000749400,Tb427_000420700,5.77e-12
Tb427_000749400,Tb427_000086300,9.7e-12
Tb427_000749400,Tb427_000027500,1.13e-11
Tb427_000749400,Tb427_000466200,2.15e-11
Tb427_000749400,Tb427_000064500,1.17e-10
Tb427_000749400,Tb427_000169200,1.36e-9
Tb427_000749400,Tb427_000479200,3.54e-9
Tb427_000749400,Tb427_000515300,6.18e-9
Tb427_000749400,Tb427_000027900,6.66e-9
Tb427_000749400,Tb427_000379700,1.2e-8
Tb427_000749400,Tb427_000529800,2.01e-8
Tb427_000749400,Tb427_000163900,2.3e-8
Tb427_000749400,Tb427_000496800,6.79e-8
Tb427_000749400,Tb427_000633400,1.16e-7
Tb427_000749400,Tb427_000389100,1.64e-7
Tb427_000749400,Tb427_000489600,2.24e-7
Tb427_000749400,Tb427_000578200,2.78e-7
Tb427_000749400,Tb427_000584700,5.12e-7
Tb427_000749400,Tb427_000570100,5.21e-7
Tb427_000749400,Tb427_000050900,1.36e-6
Tb427_000749400,Tb427_000448100,1.4e-6
Tb427_000749400,Tb427_000419700,1.47e-6
Tb427_000749400,Tb427_000064000,2.13e-6
Tb427_000749400,Tb427_000844500,3.26e-6
Tb427_000749400,Tb427_000095400,3.69e-6
Tb427_000749400,Tb427_000065100,4.27e-6
Tb427_000749400,Tb427_000104200,4.79e-6
Tb427_000749400,Tb427_000580200,5.53e-6
Tb427_000749400,Tb427_000463800,5.94e-6
Tb427_000749400,Tb427_000163000,7.01e-6
Tb427_000749400,Tb427_000684700,8.53e-6
Tb427_000749400,Tb427_000158600,1.23e-5
Tb427_000749400,Tb427_000130900,1.38e-5
Tb427_000749400,Tb427_000179400,1.65e-5
Tb427_000749400,Tb427_000321200,2.75e-5
Tb427_000749400,Tb427_000588600,3.35e-5
Tb427_000749400,Tb427_000268300,4.11e-5
Tb427_000749400,Tb427_000338200,5.99e-5
Tb427_000749400,Tb427_000255500,8.41e-5
Tb427_000749400,Tb427_000147000,8.88e-5
Tb427_000749400,Tb427_000282500,1.04e-4
Tb427_000749400,Tb427_000136700,1.35e-4
Tb427_000749400,Tb427_000796700,1.37e-4
Tb427_000749400,Tb427_000383600,1.43e-4
Tb427_000749400,Tb427_000220900,1.51e-4
Tb427_000749400,Tb427_000090200,1.53e-4
Tb427_000749400,Tb427_000358000,1.68e-4
Tb427_000749400,Tb427_000438400,2.21e-4
Tb427_000749400,Tb427_000166300,2.33e-4
Tb427_000749400,Tb427_000718500,2.54e-4
Tb427_000749400,Tb427_000718000,2.54e-4
Tb427_000749400,Tb427_000518800,3.16e-4
Tb427_000749400,Tb427_000095600,3.69e-4
Tb427_000749400,Tb427_000051700,3.75e-4
Tb427_000749400,Tb427_000199700,4.01e-4
Tb427_000749400,Tb427_000242400,4.08e-4
Tb427_000749400,Tb427_000059800,4.11e-4
Tb427_000749400,Tb427_000391200,4.68e-4
Tb427_000749400,Tb427_000545400,4.7e-4
Tb427_000749400,Tb427_000086200,5.38e-4
Tb427_000749400,Tb427_000720000,6.83e-4
Tb427_000749400,Tb427_000854500,0.001
Tb427_000749400,Tb427_000368400,0.001
Tb427_000749400,Tb427_000104600,0.001
Tb427_000066400,Tb427_040057700,7.12e-77
Tb427_000066400,Tb427_000846300,3.58e-56
Tb427_000066400,Tb427_000631100,1.59e-43
Tb427_000066400,Tb427_000389100,7.28e-43
Tb427_000066400,Tb427_000596400,1.35e-34
Tb427_000066400,Tb427_000204400,1.8e-25
Tb427_000066400,Tb427_000423200,1.73e-24
Tb427_000066400,Tb427_000455000,1.99e-22
Tb427_000066400,Tb427_000090600,4.48e-22
Tb427_000066400,Tb427_000686600,9.96e-22
Tb427_000066400,Tb427_000192700,9.98e-22
Tb427_000066400,Tb427_000093300,1.42e-21
Tb427_000066400,Tb427_000161400,1.86e-21
Tb427_000066400,Tb427_000079100,5.11e-21
Tb427_000066400,Tb427_000592000,8.27e-21
Tb427_000066400,Tb427_000477800,1.57e-20
Tb427_000066400,Tb427_000111800,2.03e-20
Tb427_000066400,Tb427_000788700,9.07e-20
Tb427_000066400,Tb427_000629700,1.21e-19
Tb427_000066400,Tb427_000442100,1.62e-19
Tb427_000066400,Tb427_000086000,2.48e-19
Tb427_000066400,Tb427_000154600,3.05e-19
Tb427_000066400,Tb427_000403200,6.88e-19
Tb427_000066400,Tb427_000227700,2.09e-18
Tb427_000066400,Tb427_000844600,2.47e-18
Tb427_000066400,Tb427_000068800,3.28e-18
Tb427_000066400,Tb427_000130900,1e-17
Tb427_000066400,Tb427_000368100,1.38e-17
Tb427_000066400,Tb427_000134000,1.54e-17
Tb427_000066400,Tb427_000558600,3.41e-17
Tb427_000066400,Tb427_000086800,1.02e-16
Tb427_000066400,Tb427_000325700,1.1e-16
Tb427_000066400,Tb427_000843600,1.39e-16
Tb427_000066400,Tb427_000225800,1.44e-16
Tb427_000066400,Tb427_000121300,1.54e-16
Tb427_000066400,Tb427_000423600,2e-16
Tb427_000066400,Tb427_000031100,3.33e-16
Tb427_000066400,Tb427_000075800,3.94e-16
Tb427_000066400,Tb427_000710100,4.07e-16
Tb427_000066400,Tb427_000147000,5.78e-16
Tb427_000066400,Tb427_000313800,6.35e-16
Tb427_000066400,Tb427_000602900,7.5e-16
Tb427_000066400,Tb427_000571000,8.57e-16
Tb427_000066400,Tb427_000684800,9.47e-16
Tb427_000066400,Tb427_000558700,1.13e-15
Tb427_000066400,Tb427_000609100,1.28e-15
Tb427_000066400,Tb427_000191700,1.67e-15
Tb427_000066400,Tb427_000396300,1.68e-15
Tb427_000066400,Tb427_000232100,1.8e-15
Tb427_000066400,Tb427_000631600,4.99e-15
Tb427_000066400,Tb427_000567800,6.74e-15
Tb427_000066400,Tb427_000332300,7.25e-15
Tb427_000066400,Tb427_000110900,9.29e-15
Tb427_000066400,Tb427_000356600,9.88e-15
Tb427_000066400,Tb427_000183200,9.98e-15
Tb427_000066400,Tb427_000470200,1.04e-14
Tb427_000066400,Tb427_000477900,1.12e-14
Tb427_000066400,Tb427_000837200,1.12e-14
Tb427_000066400,Tb427_000634800,1.29e-14
Tb427_000066400,Tb427_000189000,1.29e-14
Tb427_000066400,Tb427_000324500,1.65e-14
Tb427_000066400,Tb427_000185100,1.82e-14
Tb427_000066400,Tb427_000101200,2.39e-14
Tb427_000066400,Tb427_000384300,4.02e-14
Tb427_000066400,Tb427_000598500,4.9e-14
Tb427_000066400,Tb427_000345800,5.39e-14
Tb427_000066400,Tb427_000283100,6.1e-14
Tb427_000066400,Tb427_000760100,6.48e-14
Tb427_000066400,Tb427_000760400,6.48e-14
Tb427_000066400,Tb427_000651300,9.61e-14
Tb427_000066400,Tb427_000368400,9.66e-14
Tb427_000066400,Tb427_000268000,1.26e-13
Tb427_000066400,Tb427_000309600,1.31e-13
Tb427_000066400,Tb427_000709900,2.08e-13
Tb427_000066400,Tb427_000263900,2.62e-13
Tb427_000066400,Tb427_000066000,3.17e-13
Tb427_000066400,Tb427_000228300,3.33e-13
Tb427_000066400,Tb427_000586700,3.78e-13
Tb427_000066400,Tb427_000076700,3.99e-13
Tb427_000066400,Tb427_000391100,4.24e-13
Tb427_000066400,Tb427_000600500,4.41e-13
Tb427_000066400,Tb427_000207000,9.02e-13
Tb427_000066400,Tb427_000418600,9.93e-13
Tb427_000066400,Tb427_000214200,1.26e-12
Tb427_000066400,Tb427_000462100,1.32e-12
Tb427_000066400,Tb427_000063200,1.74e-12
Tb427_000066400,Tb427_000823400,1.75e-12
Tb427_000066400,Tb427_000850400,2.88e-12
Tb427_000066400,Tb427_000494600,2.92e-12
Tb427_000066400,Tb427_000425500,5.41e-12
Tb427_000066400,Tb427_000025600,5.55e-12
Tb427_000066400,Tb427_000515000,6.68e-12
Tb427_000066400,Tb427_000201400,1.03e-11
Tb427_000066400,Tb427_000005900,1.04e-11
Tb427_000066400,Tb427_000789200,1.19e-11
Tb427_000066400,Tb427_000418200,1.66e-11
Tb427_000066400,Tb427_000469700,1.71e-11
Tb427_000066400,Tb427_000503800,1.96e-11
Tb427_000066400,Tb427_000505700,2.15e-11
Tb427_000066400,Tb427_000104200,4.17e-11
Tb427_000066400,Tb427_000760700,4.39e-11
Tb427_000066400,Tb427_000383600,4.86e-11
Tb427_000066400,Tb427_000356500,7.53e-11
Tb427_000066400,Tb427_000433800,8.22e-11
Tb427_000066400,Tb427_000552000,9.29e-11
Tb427_000066400,Tb427_000091500,1.02e-10
Tb427_000066400,Tb427_000567200,1.04e-10
Tb427_000066400,Tb427_000449800,1.05e-10
Tb427_000066400,Tb427_000426800,1.09e-10
Tb427_000019900,Tb427_000013700,0
Tb427_000019900,Tb427_030005300,0
Tb427_000019900,Tb427_000010400,0
Tb427_000019900,Tb427_010032500,0
Tb427_000019900,Tb427_110164400,0
Tb427_000019900,Tb427_030025000,0
Tb427_000019900,Tb427_010015600,0
Tb427_000019900,Tb427_000011900,0
Tb427_000019900,Tb427_000017300,0
Tb427_000019900,Tb427_000025300,0
Tb427_000019900,Tb427_000015700,0
Tb427_000019900,Tb427_000009300,0
Tb427_000019900,Tb427_000023400,0
Tb427_000019900,Tb427_000021500,0
Tb427_000019900,Tb427_000007800,0
Tb427_000019900,Tb427_000174700,0
Tb427_000019900,Tb427_040035300,3.04e-13
Tb427_000019900,Tb427_110164300,2.03e-11
Tb427_000019900,Tb427_090009900,1.22e-8
Tb427_000019900,Tb427_000210300,2.47e-7
Tb427_000019900,Tb427_000391200,7e-7
Tb427_000019900,Tb427_000185400,7.45e-7
Tb427_000019900,Tb427_000268300,3.03e-6
Tb427_000019900,Tb427_000086200,4.18e-6
Tb427_000019900,Tb427_000570100,1.04e-5
Tb427_000019900,Tb427_000435800,1.16e-5
Tb427_000019900,Tb427_000097800,1.62e-5
Tb427_000019900,Tb427_000138400,6.89e-5
Tb427_000019900,Tb427_000138400,5.8
Tb427_000019900,Tb427_000353000,7.03e-5
Tb427_000019900,Tb427_000633100,7.7e-5
Tb427_000019900,Tb427_000282500,8.99e-5
Tb427_000019900,Tb427_000507700,1.2e-4
Tb427_000019900,Tb427_000361400,1.66e-4
Tb427_000019900,Tb427_000158600,1.73e-4
Tb427_000019900,Tb427_000615100,1.79e-4
Tb427_000019900,Tb427_000615100,5.6
Tb427_000019900,Tb427_000614700,1.79e-4
Tb427_000019900,Tb427_000614700,5.6
Tb427_000019900,Tb427_000542400,1.98e-4
Tb427_000019900,Tb427_000788900,2.21e-4
Tb427_000019900,Tb427_000198800,3.1e-4
Tb427_000019900,Tb427_000322900,3.21e-4
