original_seqID,original_seq_length,nterm_seq_length,HMM_profile,nterm_typesubtype
Tb427_000857700,495,411,VSG-N-TypeA,A1
Tb427_000351900:pseudogene,514,260,VSG-N-TypeB,B2
Tb427_000171700:pseudogene,474,393,VSG-N-TypeB,B1
Tb427_000483000:pseudogene,428,388,VSG-N-TypeB,B2
Tb427_000581700,568,440,VSG-N-TypeB,B2
Tb427_000321000:pseudogene,474,395,VSG-N-TypeA,A1
Tb427_000183900:pseudogene,422,392,VSG-N-TypeB,B2
Tb427_000390500:pseudogene,464,379,VSG-N-TypeB,B1
Tb427_000795400,496,387,VSG-N-TypeB,B2
Tb427_000607800:pseudogene,469,314,VSG-N-TypeB,B2
Tb427_000233300:pseudogene,483,396,VSG-N-TypeB,B1
Tb427_000188100,358,358,VSG-N-TypeA,A1
Tb427_000458000,442,396,VSG-N-TypeA,A1
Tb427_000487300:pseudogene,451,380,VSG-N-TypeA,A1
Tb427_000462300:pseudogene,508,384,VSG-N-TypeB,B2
Tb427_000132800,160,145,VSG-N-TypeA,A1
Tb427_000201000,365,366,VSG-N-TypeA,A2
Tb427_000534600:pseudogene,497,407,VSG-N-TypeA,A1
Tb427_000633400,479,397,VSG-N-TypeB,B2
Tb427_000317500,266,267,VSG-N-TypeB,B1
Tb427_000457000:pseudogene,497,408,VSG-N-TypeA,A1
Tb427_000537600,456,366,VSG-N-TypeB,B1
Tb427_000254300:pseudogene,500,363,VSG-N-TypeB,B2
Tb427_000142700:pseudogene,452,366,VSG-N-TypeB,B1
Tb427_000295900,514,329,VSG-N-TypeA,A2
Tb427_000265000:pseudogene,491,365,VSG-N-TypeA,A2
Tb427_000229500,380,381,VSG-N-TypeB,B1
Tb427_000553400,509,403,VSG-N-TypeB,B1
Tb427_000298300,97,95,VSG-N-TypeA,A1
Tb427_000536200:pseudogene,523,382,VSG-N-TypeA,A2
Tb427_000460400:pseudogene,478,400,VSG-N-TypeA,A3
Tb427_000563600:pseudogene,382,150,VSG-N-TypeA,A3
Tb427_000594000:pseudogene,482,400,VSG-N-TypeA,A2
Tb427_000837300:pseudogene,467,386,VSG-N-TypeB,B1
Tb427_000296900,109,97,VSG-N-TypeB,B1
Tb427_000547200:pseudogene,420,368,VSG-N-TypeA,A2
Tb427_000290800,353,321,VSG-N-TypeB,B1
Tb427_000206200:pseudogene,251,252,VSG-N-TypeB,B1
Tb427_000243200,482,390,VSG-N-TypeA,A2
Tb427_000609100,512,397,VSG-N-TypeB,B1
Tb427_000830300:pseudogene,509,382,VSG-N-TypeA,A2
Tb427_000172100:pseudogene,457,382,VSG-N-TypeB,B1
Tb427_000421800,146,147,VSG-N-TypeB,B1
Tb427_000261800,434,389,VSG-N-TypeB,B1
Tb427_000620600:pseudogene,451,312,VSG-N-TypeB,B1
Tb427_000365500:pseudogene,530,420,VSG-N-TypeA,A3
Tb427_000268300,510,400,VSG-N-TypeB,B1
Tb427_000158600,457,398,VSG-N-TypeB,B2
Tb427_000428100,525,406,VSG-N-TypeB,B2
Tb427_000264000:pseudogene,284,171,VSG-N-TypeB,B1
Tb427_000291600:pseudogene,464,404,VSG-N-TypeA,A1
Tb427_000512400:pseudogene,491,373,VSG-N-TypeB,B1
Tb427_000848100,288,284,VSG-N-TypeB,B2
Tb427_000362200:pseudogene,501,387,VSG-N-TypeB,B1
Tb427_000515300,461,403,VSG-N-TypeB,B2
Tb427_000441600:pseudogene,494,388,VSG-N-TypeB,B2
Tb427_000263500:pseudogene,481,405,VSG-N-TypeA,A1
Tb427_000537100:pseudogene,472,395,VSG-N-TypeA,A3
Tb427_000252000,474,406,VSG-N-TypeA,A1
Tb427_000506800,484,395,VSG-N-TypeA,A2
Tb427_000026600,298,278,VSG-N-TypeA,A2
Tb427_000710500:pseudogene,577,456,VSG-N-TypeB,B2
Tb427_000291800,200,201,VSG-N-TypeB,B1
Tb427_000407700,205,205,VSG-N-TypeA,A1
Tb427_000115800:pseudogene,498,399,VSG-N-TypeA,A2
Tb427_000073500,250,198,VSG-N-TypeA,A2
Tb427_000216300,437,420,VSG-N-TypeA,A1
Tb427_000129700:pseudogene,503,394,VSG-N-TypeB,B1
Tb427_000401400,477,398,VSG-N-TypeB,B1
Tb427_000351300:pseudogene,473,312,VSG-N-TypeB,B2
Tb427_000075000,502,382,VSG-N-TypeA,A2
Tb427_000594900,518,395,VSG-N-TypeA,A2
Tb427_000615500:pseudogene,450,385,VSG-N-TypeB,B1
Tb427_000129100:pseudogene,470,386,VSG-N-TypeA,A2
Tb427_000470900:pseudogene,486,356,VSG-N-TypeB,B1
Tb427_000618300,498,394,VSG-N-TypeB,B2
Tb427_000299900,480,383,VSG-N-TypeA,A2
Tb427_000459600,351,352,VSG-N-TypeA,A2
Tb427_000426900:pseudogene,410,229,VSG-N-TypeA,A2
Tb427_000425500,503,384,VSG-N-TypeB,B1
Tb427_000246300,197,198,VSG-N-TypeB,B2
Tb427_000324300:pseudogene,507,379,VSG-N-TypeB,B2
Tb427_000279600,224,184,VSG-N-TypeB,B1
Tb427_000258700:pseudogene,342,267,VSG-N-TypeB,B2
Tb427_000244100:pseudogene,370,290,VSG-N-TypeB,B2
Tb427_000424000,563,396,VSG-N-TypeA,A2
Tb427_000590600:pseudogene,400,327,VSG-N-TypeA,A2
Tb427_000472600,491,393,VSG-N-TypeB,B1
Tb427_000255600,549,413,VSG-N-TypeB,B2
Tb427_000393800,291,283,VSG-N-TypeB,B1
Tb427_000044000:pseudogene,481,405,VSG-N-TypeA,A1
Tb427_000191400:pseudogene,529,368,VSG-N-TypeA,A2
Tb427_000622800,442,368,VSG-N-TypeA,A1
Tb427_000389500:pseudogene,448,398,VSG-N-TypeA,A1
Tb427_000444900:pseudogene,433,363,VSG-N-TypeB,B1
Tb427_000248800:pseudogene,447,360,VSG-N-TypeA,A2
Tb427_000191700,490,399,VSG-N-TypeB,B1
Tb427_000710200:pseudogene,622,459,VSG-N-TypeA,A2
Tb427_000105800:pseudogene,482,368,VSG-N-TypeA,A2
Tb427_000467900:pseudogene,438,331,VSG-N-TypeA,A2
Tb427_000115200:pseudogene,431,388,VSG-N-TypeB,B1
Tb427_000282000,498,374,VSG-N-TypeA,A2
Tb427_000141800:pseudogene,402,366,VSG-N-TypeB,B2
Tb427_000068800,496,388,VSG-N-TypeB,B1
Tb427_000474600,174,140,VSG-N-TypeB,B2
Tb427_000307300:pseudogene,435,382,VSG-N-TypeA,A3
Tb427_000684100:pseudogene,155,93,VSG-N-TypeA,A2
Tb427_000521800:pseudogene,543,283,VSG-N-TypeA,A1
Tb427_000260100:pseudogene,352,325,VSG-N-TypeA,A2
Tb427_000621100,355,331,VSG-N-TypeA,A2
Tb427_000394900,145,146,VSG-N-TypeB,B2
Tb427_000008000:pseudogene,458,321,VSG-N-TypeA,A2
Tb427_000266800:pseudogene,489,383,VSG-N-TypeB,B1
Tb427_000513300,426,346,VSG-N-TypeA,A2
Tb427_000232700,276,277,VSG-N-TypeB,B1
Tb427_000177000:pseudogene,473,388,VSG-N-TypeB,B1
Tb427_000095800,167,167,VSG-N-TypeB,B1
Tb427_000116500:pseudogene,498,377,VSG-N-TypeB,B1
Tb427_000190500:pseudogene,448,363,VSG-N-TypeA,A2
Tb427_000496700,557,346,VSG-N-TypeB,B2
Tb427_000171500,542,391,VSG-N-TypeA,A2
Tb427_000511000:pseudogene,484,369,VSG-N-TypeA,A2
Tb427_000368800:pseudogene,440,229,VSG-N-TypeA,A2
Tb427_000503600:pseudogene,437,377,VSG-N-TypeB,B1
Tb427_000237900:pseudogene,496,135,VSG-N-TypeA,A3
Tb427_000104500:pseudogene,495,398,VSG-N-TypeA,A1
Tb427_000116300:pseudogene,609,316,VSG-N-TypeB,B2
Tb427_000163400:pseudogene,501,381,VSG-N-TypeA,A2
Tb427_000280200,512,411,VSG-N-TypeA,A1
Tb427_000595300:pseudogene,447,126,VSG-N-TypeA,A2
Tb427_000568200:pseudogene,457,394,VSG-N-TypeB,B2
Tb427_000856700,517,439,VSG-N-TypeA,A3
Tb427_000237200:pseudogene,439,369,VSG-N-TypeB,B1
Tb427_000456000:pseudogene,382,76,VSG-N-TypeA,A2
Tb427_000614500,361,302,VSG-N-TypeB,B1
Tb427_000336800,469,414,VSG-N-TypeA,A1
Tb427_000045200:pseudogene,407,307,VSG-N-TypeB,B2
Tb427_000255800:pseudogene,526,214,VSG-N-TypeA,A2
Tb427_000620300:pseudogene,476,425,VSG-N-TypeA,A1
Tb427_000624000,474,393,VSG-N-TypeA,A3
Tb427_000068100:pseudogene,494,371,VSG-N-TypeB,B2
Tb427_000505000:pseudogene,484,382,VSG-N-TypeB,B2
Tb427_000541300:pseudogene,513,406,VSG-N-TypeA,A3
Tb427_000168500:pseudogene,496,382,VSG-N-TypeB,B2
Tb427_000622300:pseudogene,469,373,VSG-N-TypeB,B1
Tb427_000195900:pseudogene,467,154,VSG-N-TypeA,A1
Tb427_000199000,511,416,VSG-N-TypeA,A1
Tb427_000381900:pseudogene,530,420,VSG-N-TypeA,A3
Tb427_000689600:pseudogene,456,335,VSG-N-TypeA,A2
Tb427_000064800:pseudogene,503,370,VSG-N-TypeB,B2
Tb427_000145700,402,207,VSG-N-TypeA,A2
Tb427_000344900:pseudogene,465,356,VSG-N-TypeA,A2
Tb427_000039400,490,388,VSG-N-TypeA,A2
Tb427_000437800,484,124,VSG-N-TypeA,A3
Tb427_000611500:pseudogene,514,488,VSG-N-TypeA,A3
Tb427_000167700,188,148,VSG-N-TypeB,B1
Tb427_000509100:pseudogene,461,385,VSG-N-TypeB,B1
Tb427_000395500:pseudogene,398,331,VSG-N-TypeB,B2
Tb427_000370200:pseudogene,376,369,VSG-N-TypeA,A2
Tb427_000622100:pseudogene,488,381,VSG-N-TypeB,B1
Tb427_000086900:pseudogene,541,389,VSG-N-TypeB,B1
Tb427_000536400:pseudogene,518,428,VSG-N-TypeB,B2
Tb427_000749400,476,378,VSG-N-TypeB,B2
Tb427_000631600,524,397,VSG-N-TypeB,B1
Tb427_000305400:pseudogene,433,386,VSG-N-TypeB,B1
Tb427_030024900:pseudogene,412,345,VSG-N-TypeB,B2
Tb427_000839700,503,425,VSG-N-TypeA,A1
Tb427_000552400:pseudogene,457,400,VSG-N-TypeA,A3
Tb427_000444100:pseudogene,388,334,VSG-N-TypeA,A2
Tb427_000426100:pseudogene,477,387,VSG-N-TypeA,A1
Tb427_000521200:pseudogene,476,364,VSG-N-TypeB,B1
Tb427_000084500:pseudogene,507,411,VSG-N-TypeA,A1
Tb427_000592400:pseudogene,159,122,VSG-N-TypeB,B1
Tb427_000130500,95,96,VSG-N-TypeB,B1
Tb427_000385100:pseudogene,467,400,VSG-N-TypeB,B2
Tb427_000322100:pseudogene,484,409,VSG-N-TypeA,A1
Tb427_000508200:pseudogene,498,391,VSG-N-TypeB,B1
Tb427_000165700:pseudogene,497,424,VSG-N-TypeA,A1
Tb427_000495100:pseudogene,248,247,VSG-N-TypeB,B2
Tb427_000382200:pseudogene,406,383,VSG-N-TypeB,B1
Tb427_000066400,534,390,VSG-N-TypeB,B1
Tb427_000019900,460,414,VSG-N-TypeB,B2
Tb427_000041700,506,403,VSG-N-TypeA,A2
Tb427_000184800:pseudogene,494,416,VSG-N-TypeA,A1
Tb427_000251900:pseudogene,494,377,VSG-N-TypeA,A2
Tb427_000378200:pseudogene,472,379,VSG-N-TypeB,B1
Tb427_000383900:pseudogene,491,385,VSG-N-TypeB,B1
Tb427_000602600:pseudogene,503,376,VSG-N-TypeB,B1
Tb427_000548900,324,196,VSG-N-TypeB,B1
Tb427_000492800:pseudogene,526,398,VSG-N-TypeB,B1
Tb427_000319000,141,129,VSG-N-TypeB,B2
Tb427_000098900:pseudogene,478,375,VSG-N-TypeA,A3
Tb427_000306100:pseudogene,462,387,VSG-N-TypeA,A1
Tb427_000863300,455,369,VSG-N-TypeB,B2
Tb427_000036800:pseudogene,490,153,VSG-N-TypeB,B1
Tb427_000251200:pseudogene,413,387,VSG-N-TypeA,A1
Tb427_000850000,261,199,VSG-N-TypeA,A3
Tb427_000082200:pseudogene,550,440,VSG-N-TypeB,B2
Tb427_000532800:pseudogene,212,182,VSG-N-TypeA,A1
Tb427_000844800,290,290,VSG-N-TypeA,A2
Tb427_000301500,505,429,VSG-N-TypeA,A1
Tb427_000079800:pseudogene,446,394,VSG-N-TypeA,A1
Tb427_000491500,419,283,VSG-N-TypeB,B2
Tb427_000168800,221,177,VSG-N-TypeA,A1
Tb427_000491700,536,398,VSG-N-TypeB,B2
Tb427_000436300,287,284,VSG-N-TypeA,A2
Tb427_000471500,495,423,VSG-N-TypeA,A1
Tb427_000134100:pseudogene,457,350,VSG-N-TypeA,A2
Tb427_000861200,362,249,VSG-N-TypeB,B1
Tb427_000071600:pseudogene,461,389,VSG-N-TypeA,A1
Tb427_000412700:pseudogene,507,383,VSG-N-TypeB,B2
Tb427_000604300:pseudogene,482,378,VSG-N-TypeB,B1
Tb427_000095000:pseudogene,456,389,VSG-N-TypeB,B2
Tb427_000846400,343,279,VSG-N-TypeA,A1
Tb427_000079100,523,394,VSG-N-TypeB,B1
Tb427_000837000:pseudogene,506,380,VSG-N-TypeB,B2
Tb427_000399200:pseudogene,426,382,VSG-N-TypeA,A1
Tb427_000563200:pseudogene,434,380,VSG-N-TypeA,A3
Tb427_000556000:pseudogene,177,144,VSG-N-TypeB,B2
Tb427_000331000,249,199,VSG-N-TypeA,A1
Tb427_000034800:pseudogene,350,337,VSG-N-TypeB,B1
Tb427_020033000:pseudogene,493,398,VSG-N-TypeA,A1
Tb427_000140600,177,132,VSG-N-TypeB,B1
Tb427_000139100:pseudogene,453,400,VSG-N-TypeA,A1
Tb427_000357800:pseudogene,349,314,VSG-N-TypeA,A1
Tb427_000523600:pseudogene,476,397,VSG-N-TypeB,B1
Tb427_000516000:pseudogene,345,287,VSG-N-TypeB,B2
Tb427_000410100:pseudogene,427,394,VSG-N-TypeB,B1
Tb427_000388000:pseudogene,493,380,VSG-N-TypeB,B2
Tb427_000059700:pseudogene,496,419,VSG-N-TypeA,A1
Tb427_000308100:pseudogene,493,380,VSG-N-TypeB,B2
Tb427_000385000:pseudogene,508,349,VSG-N-TypeA,A2
Tb427_000094500,500,379,VSG-N-TypeB,B2
Tb427_000203500,212,211,VSG-N-TypeB,B1
Tb427_000433300,537,304,VSG-N-TypeA,A2
Tb427_000253500,100,101,VSG-N-TypeA,A1
Tb427_000456200:pseudogene,458,390,VSG-N-TypeB,B1
Tb427_000610200:pseudogene,443,354,VSG-N-TypeA,A2
Tb427_000194200:pseudogene,445,431,VSG-N-TypeB,B2
Tb427_000457900:pseudogene,431,384,VSG-N-TypeB,B1
Tb427_000435800,527,376,VSG-N-TypeB,B2
Tb427_000844500,473,388,VSG-N-TypeB,B2
Tb427_000218700:pseudogene,412,281,VSG-N-TypeB,B2
Tb427_000055800:pseudogene,488,400,VSG-N-TypeA,A2
Tb427_000507400:pseudogene,448,383,VSG-N-TypeB,B2
Tb427_000444500,518,394,VSG-N-TypeB,B1
Tb427_000122000:pseudogene,487,416,VSG-N-TypeA,A1
Tb427_000651200,152,152,VSG-N-TypeB,B2
Tb427_000329100:pseudogene,508,399,VSG-N-TypeA,A2
Tb427_000449000,482,407,VSG-N-TypeA,A1
Tb427_000178600:pseudogene,435,376,VSG-N-TypeB,B1
Tb427_000038700:pseudogene,511,392,VSG-N-TypeA,A2
Tb427_000307900,493,414,VSG-N-TypeA,A1
Tb427_000577600:pseudogene,363,325,VSG-N-TypeB,B2
Tb427_000468900:pseudogene,401,333,VSG-N-TypeA,A2
Tb427_000507000:pseudogene,501,410,VSG-N-TypeA,A1
Tb427_000214500:pseudogene,425,389,VSG-N-TypeB,B2
Tb427_000595200:pseudogene,452,362,VSG-N-TypeA,A2
Tb427_000310500,504,405,VSG-N-TypeA,A3
Tb427_000855500,266,266,VSG-N-TypeA,A2
Tb427_000371600:pseudogene,439,371,VSG-N-TypeB,B1
Tb427_000238800,476,391,VSG-N-TypeA,A3
Tb427_000388700:pseudogene,479,369,VSG-N-TypeB,B1
Tb427_000210700:pseudogene,459,378,VSG-N-TypeB,B2
Tb427_000544000:pseudogene,508,390,VSG-N-TypeA,A2
Tb427_000239600,89,90,VSG-N-TypeB,B2
Tb427_000382400,508,381,VSG-N-TypeA,A2
Tb427_000326200:pseudogene,432,374,VSG-N-TypeB,B1
Tb427_000397900:pseudogene,501,400,VSG-N-TypeA,A2
Tb427_000717900:pseudogene,502,377,VSG-N-TypeA,A2
Tb427_000546000:pseudogene,457,394,VSG-N-TypeB,B1
Tb427_000136000,401,390,VSG-N-TypeA,A3
Tb427_000577500:pseudogene,547,406,VSG-N-TypeB,B1
Tb427_000357300:pseudogene,423,377,VSG-N-TypeA,A2
Tb427_000540100:pseudogene,491,402,VSG-N-TypeB,B2
Tb427_000006800:pseudogene,333,287,VSG-N-TypeB,B2
Tb427_000215200:pseudogene,410,339,VSG-N-TypeA,A2
Tb427_000423500:pseudogene,514,381,VSG-N-TypeB,B2
Tb427_000580600,366,334,VSG-N-TypeB,B1
Tb427_000589900,442,406,VSG-N-TypeA,A3
Tb427_000465000:pseudogene,434,322,VSG-N-TypeB,B1
Tb427_000280900:pseudogene,445,435,VSG-N-TypeB,B2
Tb427_000797000,525,415,VSG-N-TypeB,B1
Tb427_000095100,480,388,VSG-N-TypeA,A2
Tb427_000188200:pseudogene,506,402,VSG-N-TypeB,B2
Tb427_000464700:pseudogene,478,392,VSG-N-TypeA,A3
Tb427_000463500,106,107,VSG-N-TypeB,B1
Tb427_000145100:pseudogene,521,389,VSG-N-TypeA,A2
Tb427_000577900:pseudogene,615,465,VSG-N-TypeB,B1
Tb427_000201100,275,276,VSG-N-TypeB,B1
Tb427_000554600,305,256,VSG-N-TypeA,A2
Tb427_000537700,481,381,VSG-N-TypeB,B2
Tb427_000345600:pseudogene,517,398,VSG-N-TypeB,B1
Tb427_000325700,531,398,VSG-N-TypeB,B1
Tb427_000553500,104,104,VSG-N-TypeB,B2
Tb427_000128400,487,381,VSG-N-TypeB,B2
Tb427_000511600:pseudogene,437,351,VSG-N-TypeB,B1
Tb427_000686600,513,397,VSG-N-TypeB,B1
Tb427_000292600:pseudogene,495,341,VSG-N-TypeB,B1
Tb427_000551100,158,159,VSG-N-TypeB,B1
Tb427_000096900:pseudogene,424,386,VSG-N-TypeB,B2
Tb427_000148800,542,420,VSG-N-TypeA,A1
Tb427_000064000,503,368,VSG-N-TypeB,B2
Tb427_000043700,449,378,VSG-N-TypeA,A2
Tb427_000409100:pseudogene,443,389,VSG-N-TypeB,B1
Tb427_000026300:pseudogene,432,386,VSG-N-TypeB,B1
Tb427_000155300,160,161,VSG-N-TypeA,A2
Tb427_000360200:pseudogene,511,385,VSG-N-TypeB,B1
Tb427_000155900,246,122,VSG-N-TypeB,B1
Tb427_000220300,256,165,VSG-N-TypeB,B1
Tb427_000266300,537,393,VSG-N-TypeA,A2
Tb427_000516900:pseudogene,445,383,VSG-N-TypeB,B1
Tb427_000261900,211,212,VSG-N-TypeB,B1
Tb427_000080900,351,352,VSG-N-TypeA,A1
Tb427_000685500,100,94,VSG-N-TypeA,A2
Tb427_000146600,81,81,VSG-N-TypeA,A2
Tb427_000559300:pseudogene,480,340,VSG-N-TypeB,B2
Tb427_000154500:pseudogene,417,368,VSG-N-TypeB,B1
Tb427_000605300:pseudogene,415,348,VSG-N-TypeB,B2
Tb427_000191800:pseudogene,519,383,VSG-N-TypeB,B1
Tb427_000054700:pseudogene,434,377,VSG-N-TypeB,B1
Tb427_000302500,577,441,VSG-N-TypeB,B2
Tb427_000574100:pseudogene,469,394,VSG-N-TypeB,B1
Tb427_000848000,501,396,VSG-N-TypeA,A2
Tb427_000183000,481,403,VSG-N-TypeA,A2
Tb427_000202500:pseudogene,497,389,VSG-N-TypeA,A2
Tb427_000630900,386,294,VSG-N-TypeB,B1
Tb427_000624500:pseudogene,474,379,VSG-N-TypeA,A3
Tb427_000572800:pseudogene,479,339,VSG-N-TypeB,B2
Tb427_000509800:pseudogene,468,409,VSG-N-TypeB,B2
Tb427_000523900:pseudogene,421,386,VSG-N-TypeB,B2
Tb427_000428700:pseudogene,477,377,VSG-N-TypeB,B2
Tb427_000182100:pseudogene,463,388,VSG-N-TypeA,A1
Tb427_000352700,123,123,VSG-N-TypeA,A1
Tb427_000376700,531,388,VSG-N-TypeB,B1
Tb427_000858000,333,253,VSG-N-TypeA,A1
Tb427_000429600,118,119,VSG-N-TypeA,A3
Tb427_000454300,477,390,VSG-N-TypeA,A2
Tb427_000580200,448,367,VSG-N-TypeB,B2
Tb427_030014400,433,266,VSG-N-TypeB,B2
Tb427_000125100,245,173,VSG-N-TypeA,A1
Tb427_000254700:pseudogene,504,391,VSG-N-TypeB,B1
Tb427_000289600,493,391,VSG-N-TypeA,A2
Tb427_000142600,355,356,VSG-N-TypeA,A2
Tb427_000166300,485,394,VSG-N-TypeB,B2
Tb427_000413500:pseudogene,480,397,VSG-N-TypeB,B2
Tb427_000488100:pseudogene,488,390,VSG-N-TypeA,A1
Tb427_000365100:pseudogene,479,407,VSG-N-TypeA,A1
Tb427_000155700:pseudogene,511,395,VSG-N-TypeB,B2
Tb427_000459500,511,384,VSG-N-TypeB,B1
Tb427_000622200:pseudogene,506,393,VSG-N-TypeA,A2
Tb427_000570000:pseudogene,446,388,VSG-N-TypeA,A2
Tb427_000308900,175,173,VSG-N-TypeB,B1
Tb427_000057000:pseudogene,480,403,VSG-N-TypeA,A1
Tb427_000101800,186,128,VSG-N-TypeA,A1
Tb427_000187100,486,400,VSG-N-TypeA,A3
Tb427_000214100,302,200,VSG-N-TypeB,B2
Tb427_000559900,161,160,VSG-N-TypeA,A1
Tb427_000149200:pseudogene,465,398,VSG-N-TypeB,B2
Tb427_000129200,178,179,VSG-N-TypeB,B1
Tb427_000574900:pseudogene,518,366,VSG-N-TypeB,B1
Tb427_000354300:pseudogene,484,370,VSG-N-TypeB,B2
Tb427_000148600,402,333,VSG-N-TypeA,A2
Tb427_000634200,437,386,VSG-N-TypeA,A3
Tb427_000609900:pseudogene,487,416,VSG-N-TypeA,A1
Tb427_000167600,190,189,VSG-N-TypeB,B1
Tb427_000434500:pseudogene,416,246,VSG-N-TypeA,A2
Tb427_000359100:pseudogene,494,382,VSG-N-TypeB,B1
Tb427_000439300,496,409,VSG-N-TypeA,A2
Tb427_000062400,495,423,VSG-N-TypeA,A1
Tb427_000111900:pseudogene,527,398,VSG-N-TypeB,B1
Tb427_000103400,494,377,VSG-N-TypeB,B2
Tb427_000414100,484,399,VSG-N-TypeA,A3
Tb427_000474700,442,322,VSG-N-TypeA,A2
Tb427_000210800:pseudogene,478,400,VSG-N-TypeA,A1
Tb427_000685700:pseudogene,414,374,VSG-N-TypeB,B1
Tb427_000788300:pseudogene,495,363,VSG-N-TypeB,B1
Tb427_000091700:pseudogene,434,380,VSG-N-TypeB,B1
Tb427_020033400,101,69,VSG-N-TypeB,B2
Tb427_000102100:pseudogene,533,405,VSG-N-TypeB,B1
Tb427_000128000:pseudogene,448,395,VSG-N-TypeB,B2
Tb427_000524500,521,389,VSG-N-TypeB,B2
Tb427_000203000:pseudogene,405,282,VSG-N-TypeB,B1
Tb427_000112300:pseudogene,503,359,VSG-N-TypeB,B2
Tb427_000562300,212,202,VSG-N-TypeB,B1
Tb427_000417700:pseudogene,458,374,VSG-N-TypeB,B1
Tb427_000111000:pseudogene,499,379,VSG-N-TypeA,A2
Tb427_000325100,102,102,VSG-N-TypeA,A1
Tb427_000153900:pseudogene,510,393,VSG-N-TypeB,B1
Tb427_000500400,488,389,VSG-N-TypeB,B1
Tb427_000247100,468,393,VSG-N-TypeA,A3
Tb427_000283900:pseudogene,487,366,VSG-N-TypeA,A2
Tb427_000145900:pseudogene,471,384,VSG-N-TypeA,A2
Tb427_000592800:pseudogene,521,432,VSG-N-TypeA,A1
Tb427_000555000,442,385,VSG-N-TypeA,A3
Tb427_000086600,410,380,VSG-N-TypeA,A2
Tb427_000248100:pseudogene,446,389,VSG-N-TypeB,B1
Tb427_000853100,374,342,VSG-N-TypeB,B2
Tb427_000439600:pseudogene,524,390,VSG-N-TypeA,A2
Tb427_000189100:pseudogene,438,382,VSG-N-TypeB,B2
Tb427_000616600:pseudogene,426,358,VSG-N-TypeB,B1
Tb427_000260000,510,397,VSG-N-TypeA,A2
Tb427_000256700:pseudogene,514,261,VSG-N-TypeB,B2
Tb427_000569200:pseudogene,465,387,VSG-N-TypeA,A1
Tb427_000468500:pseudogene,487,368,VSG-N-TypeB,B1
Tb427_000356800:pseudogene,413,370,VSG-N-TypeB,B1
Tb427_000230500,544,402,VSG-N-TypeB,B2
Tb427_000480700,239,233,VSG-N-TypeB,B2
Tb427_000805900,485,390,VSG-N-TypeA,A2
Tb427_000041500:pseudogene,413,368,VSG-N-TypeA,A1
Tb427_000531400:pseudogene,494,140,VSG-N-TypeA,A1
Tb427_000113200:pseudogene,439,392,VSG-N-TypeA,A1
Tb427_000860600,405,406,VSG-N-TypeA,A3
Tb427_000309500,504,405,VSG-N-TypeA,A3
Tb427_000199600:pseudogene,502,375,VSG-N-TypeB,B1
Tb427_000545400,418,367,VSG-N-TypeB,B2
Tb427_000125700:pseudogene,459,380,VSG-N-TypeB,B1
Tb427_000455100:pseudogene,433,381,VSG-N-TypeB,B1
Tb427_000290600:pseudogene,506,380,VSG-N-TypeB,B2
Tb427_000256900,481,429,VSG-N-TypeA,A1
Tb427_000386700:pseudogene,455,392,VSG-N-TypeB,B1
Tb427_000284800,491,391,VSG-N-TypeA,A2
Tb427_000168100,276,213,VSG-N-TypeB,B1
Tb427_000527000:pseudogene,492,420,VSG-N-TypeA,A1
Tb427_000186200:pseudogene,524,393,VSG-N-TypeA,A2
Tb427_000209800:pseudogene,445,422,VSG-N-TypeA,A1
Tb427_000535900,377,255,VSG-N-TypeB,B2
Tb427_000164800,510,383,VSG-N-TypeA,A2
Tb427_000536100:pseudogene,469,154,VSG-N-TypeA,A3
Tb427_000448400:pseudogene,473,312,VSG-N-TypeB,B2
Tb427_000441900:pseudogene,469,386,VSG-N-TypeB,B1
Tb427_000370000,485,405,VSG-N-TypeA,A2
Tb427_000089200,491,414,VSG-N-TypeA,A1
Tb427_000293300:pseudogene,473,394,VSG-N-TypeA,A3
Tb427_000118900,270,164,VSG-N-TypeB,B1
Tb427_000209300:pseudogene,393,329,VSG-N-TypeB,B1
Tb427_000421500:pseudogene,314,171,VSG-N-TypeB,B2
Tb427_000119600:pseudogene,473,393,VSG-N-TypeB,B1
Tb427_000329600,491,419,VSG-N-TypeA,A1
Tb427_000117600:pseudogene,156,149,VSG-N-TypeB,B1
Tb427_000567200,483,380,VSG-N-TypeB,B1
Tb427_000134300:pseudogene,409,303,VSG-N-TypeB,B2
Tb427_000432400,292,200,VSG-N-TypeA,A1
Tb427_000573400:pseudogene,437,389,VSG-N-TypeB,B1
Tb427_000335600:pseudogene,500,427,VSG-N-TypeA,A1
Tb427_000364000,349,339,VSG-N-TypeB,B1
Tb427_000060800,272,271,VSG-N-TypeA,A3
Tb427_000210900:pseudogene,431,398,VSG-N-TypeA,A1
Tb427_000564100:pseudogene,465,366,VSG-N-TypeB,B1
Tb427_000283300:pseudogene,457,387,VSG-N-TypeB,B2
Tb427_000533000:pseudogene,496,373,VSG-N-TypeB,B1
Tb427_070070800:pseudogene,490,389,VSG-N-TypeA,A3
Tb427_000283500:pseudogene,464,386,VSG-N-TypeA,A1
Tb427_000490800,503,425,VSG-N-TypeA,A1
Tb427_000607000,475,392,VSG-N-TypeA,A3
Tb427_000628900,527,384,VSG-N-TypeB,B1
Tb427_000082600:pseudogene,458,379,VSG-N-TypeA,A3
