original_seqID,original_seq_length,nterm_seq_length,HMM_profile,nterm_typesubtype
Tbb1125VSG-4035,541,397,VSG-N-TypeB,B1
Tbb1125VSG-3097,421,338,VSG-N-TypeA,A1
Tbb1125VSG-4030,546,417,VSG-N-TypeB,B2
Tbb1125VSG-1001,492,429,VSG-N-TypeA,A1
Tbb1125VSG-1002,552,422,VSG-N-TypeB,B1
Tbb1125VSG-1003,551,468,VSG-N-TypeA,A3
Tbb1125VSG-1004,547,396,VSG-N-TypeA,A2
Tbb1125VSG-1005,545,444,VSG-N-TypeB,B2
Tbb1125VSG-1006,543,442,VSG-N-TypeB,B2
Tbb1125VSG-1007,533,449,VSG-N-TypeB,B2
Tbb1125VSG-1008,532,465,VSG-N-TypeB,B1
Tbb1125VSG-1009,551,409,VSG-N-TypeA,A2
Tbb1125VSG-5033,400,390,VSG-N-TypeA,A2
Tbb1125VSG-5032,400,291,VSG-N-TypeB,B1
Tbb1125VSG-2849,333,327,VSG-N-TypeA,A2
Tbb1125VSG-1391,372,373,VSG-N-TypeB,B1
Tbb1125VSG-1392,372,373,VSG-N-TypeB,B2
Tbb1125VSG-1393,372,373,VSG-N-TypeB,B1
Tbb1125VSG-1394,371,372,VSG-N-TypeB,B1
Tbb1125VSG-1395,371,355,VSG-N-TypeA,A2
Tbb1125VSG-1396,370,348,VSG-N-TypeA,A2
Tbb1125VSG-1397,369,370,VSG-N-TypeB,B1
Tbb1125VSG-1398,368,367,VSG-N-TypeB,B1
Tbb1125VSG-2840,312,297,VSG-N-TypeB,B1
Tbb1125VSG-2843,311,306,VSG-N-TypeA,A2
Tbb1125VSG-2842,312,304,VSG-N-TypeA,A1
Tbb1125VSG-2845,310,311,VSG-N-TypeB,B1
Tbb1125VSG-2844,311,293,VSG-N-TypeB,B1
Tbb1125VSG-2846,310,265,VSG-N-TypeB,B2
Tbb1125VSG-1585,268,269,VSG-N-TypeB,B1
Tbb1125VSG-1513,306,288,VSG-N-TypeA,A3
Tbb1125VSG-1584,268,265,VSG-N-TypeB,B2
Tbb1125VSG-1587,267,268,VSG-N-TypeA,A2
Tbb1125VSG-1648,497,393,VSG-N-TypeB,B2
Tbb1125VSG-1649,511,402,VSG-N-TypeB,B2
Tbb1125VSG-1138,472,392,VSG-N-TypeB,B1
Tbb1125VSG-1139,472,374,VSG-N-TypeB,B2
Tbb1125VSG-1642,517,387,VSG-N-TypeB,B1
Tbb1125VSG-1643,525,390,VSG-N-TypeB,B2
Tbb1125VSG-1640,546,445,VSG-N-TypeB,B2
Tbb1125VSG-1137,472,384,VSG-N-TypeB,B1
Tbb1125VSG-1646,509,414,VSG-N-TypeA,A1
Tbb1125VSG-1647,498,395,VSG-N-TypeB,B2
Tbb1125VSG-1132,473,394,VSG-N-TypeB,B2
Tbb1125VSG-1133,473,378,VSG-N-TypeB,B2
Tbb1125VSG-1488,320,315,VSG-N-TypeB,B1
Tbb1125VSG-1489,320,321,VSG-N-TypeB,B2
Tbb1125VSG-4795,448,418,VSG-N-TypeA,A1
Tbb1125VSG-1485,322,323,VSG-N-TypeB,B1
Tbb1125VSG-1486,320,300,VSG-N-TypeA,A1
Tbb1125VSG-1487,320,311,VSG-N-TypeA,A2
Tbb1125VSG-1480,328,329,VSG-N-TypeB,B2
Tbb1125VSG-1482,326,327,VSG-N-TypeB,B1
Tbb1125VSG-1483,323,319,VSG-N-TypeA,A2
Tbb1125VSG-1426,354,354,VSG-N-TypeA,A3
Tbb1125VSG-1427,354,353,VSG-N-TypeA,A2
Tbb1125VSG-1424,354,352,VSG-N-TypeB,B1
Tbb1125VSG-1425,354,355,VSG-N-TypeB,B1
Tbb1125VSG-1589,267,267,VSG-N-TypeA,A2
Tbb1125VSG-1588,267,266,VSG-N-TypeA,A2
Tbb1125VSG-1420,356,357,VSG-N-TypeB,B2
Tbb1125VSG-1421,356,357,VSG-N-TypeB,B2
Tbb1125VSG-1736,382,383,VSG-N-TypeA,A2
Tbb1125VSG-1737,491,416,VSG-N-TypeA,A1
Tbb1125VSG-1734,455,409,VSG-N-TypeB,B2
Tbb1125VSG-1735,485,384,VSG-N-TypeA,A2
Tbb1125VSG-1733,469,150,VSG-N-TypeA,A3
Tbb1125VSG-1730,448,100,VSG-N-TypeA,A3
Tbb1125VSG-1731,498,405,VSG-N-TypeB,B1
Tbb1125VSG-1345,500,394,VSG-N-TypeA,A3
Tbb1125VSG-1738,499,426,VSG-N-TypeA,A1
Tbb1125VSG-1739,524,397,VSG-N-TypeA,A2
Tbb1125VSG-1344,402,342,VSG-N-TypeB,B1
Tbb1125VSG-1343,402,396,VSG-N-TypeB,B1
Tbb1125VSG-1342,403,384,VSG-N-TypeB,B1
Tbb1125VSG-1341,404,398,VSG-N-TypeB,B1
Tbb1125VSG-4272,355,352,VSG-N-TypeA,A2
Tbb1125VSG-1340,404,395,VSG-N-TypeA,A2
Tbb1125VSG-194,511,386,VSG-N-TypeA,A2
Tbb1125VSG-195,511,416,VSG-N-TypeA,A1
Tbb1125VSG-196,511,439,VSG-N-TypeA,A1
Tbb1125VSG-197,511,392,VSG-N-TypeB,B1
Tbb1125VSG-190,513,394,VSG-N-TypeB,B1
Tbb1125VSG-191,512,371,VSG-N-TypeB,B1
Tbb1125VSG-192,512,389,VSG-N-TypeA,A2
Tbb1125VSG-193,512,398,VSG-N-TypeB,B1
Tbb1125VSG-198,511,359,VSG-N-TypeA,A2
Tbb1125VSG-199,514,391,VSG-N-TypeA,A2
Tbb1125VSG-3173,285,203,VSG-N-DomainBoundary,A1
Tbb1125VSG-5445,306,235,VSG-N-DomainBoundary,A1
Tbb1125VSG-357,485,406,VSG-N-TypeA,A1
Tbb1125VSG-355,485,385,VSG-N-TypeA,A3
Tbb1125VSG-352,486,387,VSG-N-TypeB,B1
Tbb1125VSG-353,486,393,VSG-N-TypeA,A2
Tbb1125VSG-350,486,417,VSG-N-TypeA,A1
Tbb1125VSG-2073,318,192,VSG-N-TypeB,B1
Tbb1125VSG-358,485,417,VSG-N-TypeA,A1
Tbb1125VSG-1349,398,399,VSG-N-TypeB,B1
Tbb1125VSG-1348,398,389,VSG-N-TypeB,B1
Tbb1125VSG-1458,341,342,VSG-N-TypeB,B1
Tbb1125VSG-510,465,97,VSG-N-TypeA,A3
Tbb1125VSG-512,473,375,VSG-N-TypeB,B2
Tbb1125VSG-513,460,385,VSG-N-TypeA,A3
Tbb1125VSG-514,449,346,VSG-N-TypeA,A2
Tbb1125VSG-515,469,365,VSG-N-TypeB,B2
Tbb1125VSG-516,459,368,VSG-N-TypeB,B2
Tbb1125VSG-2740,352,328,VSG-N-TypeB,B2
Tbb1125VSG-518,635,440,VSG-N-TypeB,B2
Tbb1125VSG-519,593,452,VSG-N-TypeB,B2
Tbb1125VSG-4137,479,391,VSG-N-TypeB,B1
Tbb1125VSG-3095,399,267,VSG-N-TypeB,B2
Tbb1125VSG-4990,413,399,VSG-N-TypeA,A2
Tbb1125VSG-4993,412,390,VSG-N-TypeA,A2
Tbb1125VSG-4992,412,338,VSG-N-TypeA,A1
Tbb1125VSG-4995,412,398,VSG-N-TypeB,B2
Tbb1125VSG-4997,412,382,VSG-N-TypeB,B1
Tbb1125VSG-4996,412,413,VSG-N-TypeA,A1
Tbb1125VSG-4999,410,330,VSG-N-DomainBoundary,A3
Tbb1125VSG-4998,410,334,VSG-N-DomainBoundary,A3
Tbb1125VSG-4136,509,379,VSG-N-TypeB,B1
Tbb1125VSG-3098,391,288,VSG-N-TypeB,B2
Tbb1125VSG-178,515,387,VSG-N-TypeA,A2
Tbb1125VSG-179,515,388,VSG-N-TypeA,A2
Tbb1125VSG-176,516,382,VSG-N-TypeB,B2
Tbb1125VSG-177,515,401,VSG-N-TypeA,A1
Tbb1125VSG-174,516,393,VSG-N-TypeB,B1
Tbb1125VSG-175,516,344,VSG-N-TypeA,A2
Tbb1125VSG-170,520,400,VSG-N-TypeA,A2
Tbb1125VSG-171,517,391,VSG-N-TypeB,B1
Tbb1125VSG-2074,316,200,VSG-N-TypeB,B2
Tbb1125VSG-2075,340,266,VSG-N-TypeA,A1
Tbb1125VSG-2076,309,197,VSG-N-TypeB,B1
Tbb1125VSG-2077,308,213,VSG-N-TypeA,A1
Tbb1125VSG-2070,329,260,VSG-N-TypeA,A1
Tbb1125VSG-2072,322,245,VSG-N-TypeA,A1
Tbb1125VSG-3078,436,293,VSG-N-TypeB,B1
Tbb1125VSG-3077,487,401,VSG-N-TypeA,A3
Tbb1125VSG-3076,418,329,VSG-N-TypeA,A1
Tbb1125VSG-3075,471,398,VSG-N-TypeB,B2
Tbb1125VSG-3074,439,336,VSG-N-TypeA,A1
Tbb1125VSG-2078,297,226,VSG-N-TypeA,A3
Tbb1125VSG-3072,410,332,VSG-N-TypeA,A1
Tbb1125VSG-3071,437,346,VSG-N-TypeB,B1
Tbb1125VSG-3070,405,326,VSG-N-TypeA,A3
Tbb1125VSG-4869,440,404,VSG-N-TypeA,A3
Tbb1125VSG-4868,440,394,VSG-N-TypeB,B2
Tbb1125VSG-4867,440,377,VSG-N-TypeB,B2
Tbb1125VSG-4861,442,360,VSG-N-TypeB,B1
Tbb1125VSG-4860,443,370,VSG-N-TypeA,A2
Tbb1125VSG-4862,442,332,VSG-N-TypeA,A2
Tbb1125VSG-30,466,314,VSG-N-TypeA,A2
Tbb1125VSG-31,463,372,VSG-N-TypeB,B2
Tbb1125VSG-32,460,385,VSG-N-TypeA,A3
Tbb1125VSG-33,548,441,VSG-N-TypeB,B2
Tbb1125VSG-34,524,390,VSG-N-TypeA,A2
Tbb1125VSG-2615,412,353,VSG-N-TypeB,B1
Tbb1125VSG-36,521,396,VSG-N-TypeB,B1
Tbb1125VSG-37,517,407,VSG-N-TypeB,B2
Tbb1125VSG-38,503,380,VSG-N-TypeA,A2
Tbb1125VSG-39,496,383,VSG-N-TypeB,B1
Tbb1125VSG-5155,368,369,VSG-N-TypeA,A3
Tbb1125VSG-5152,369,361,VSG-N-TypeA,A2
Tbb1125VSG-5150,370,323,VSG-N-TypeB,B2
Tbb1125VSG-5151,369,370,VSG-N-TypeB,B1
Tbb1125VSG-5480,298,203,VSG-N-TypeB,B1
Tbb1125VSG-5481,298,285,VSG-N-TypeB,B2
Tbb1125VSG-5482,260,222,VSG-N-TypeB,B1
Tbb1125VSG-5484,271,199,VSG-N-DomainBoundary,A3
Tbb1125VSG-5485,297,252,VSG-N-DomainBoundary,A2
Tbb1125VSG-5487,296,198,VSG-N-TypeA,A2
Tbb1125VSG-5489,296,297,VSG-N-TypeA,A1
Tbb1125VSG-2570,419,301,VSG-N-TypeA,A2
Tbb1125VSG-3008,261,262,VSG-N-TypeA,A3
Tbb1125VSG-5552,285,215,VSG-N-TypeB,B1
Tbb1125VSG-5553,285,285,VSG-N-TypeB,B2
Tbb1125VSG-5550,279,246,VSG-N-TypeA,A3
Tbb1125VSG-5551,286,197,VSG-N-TypeA,A1
Tbb1125VSG-5557,284,283,VSG-N-DomainBoundary,A2
Tbb1125VSG-2575,440,400,VSG-N-TypeB,B1
Tbb1125VSG-5558,284,285,VSG-N-TypeB,B1
Tbb1125VSG-5559,284,235,VSG-N-TypeA,A2
Tbb1125VSG-2574,431,334,VSG-N-TypeB,B2
Tbb1125VSG-4131,510,386,VSG-N-TypeA,A2
Tbb1125VSG-5738,255,256,VSG-N-TypeB,B1
Tbb1125VSG-5739,255,256,VSG-N-TypeB,B1
Tbb1125VSG-2108,418,358,VSG-N-TypeA,A3
Tbb1125VSG-2109,415,262,VSG-N-TypeB,B1
Tbb1125VSG-5732,256,256,VSG-N-TypeB,B2
Tbb1125VSG-5733,256,119,VSG-N-TypeB,B2
Tbb1125VSG-2106,478,369,VSG-N-TypeB,B2
Tbb1125VSG-2107,429,318,VSG-N-TypeB,B2
Tbb1125VSG-2100,478,380,VSG-N-TypeA,A1
Tbb1125VSG-2101,474,377,VSG-N-TypeA,A2
Tbb1125VSG-2102,475,334,VSG-N-TypeB,B2
Tbb1125VSG-2103,458,321,VSG-N-TypeA,A2
Tbb1125VSG-1251,441,392,VSG-N-TypeA,A2
Tbb1125VSG-1250,442,392,VSG-N-TypeB,B1
Tbb1125VSG-1253,439,403,VSG-N-DomainBoundary,A3
Tbb1125VSG-1252,441,399,VSG-N-TypeB,B1
Tbb1125VSG-1255,438,398,VSG-N-TypeB,B1
Tbb1125VSG-1254,438,405,VSG-N-TypeB,B1
Tbb1125VSG-1257,437,403,VSG-N-TypeB,B2
Tbb1125VSG-1256,438,411,VSG-N-TypeA,A3
Tbb1125VSG-1259,437,372,VSG-N-TypeA,A2
Tbb1125VSG-1258,437,384,VSG-N-TypeA,A2
Tbb1125VSG-1691,495,394,VSG-N-TypeA,A2
Tbb1125VSG-1690,504,405,VSG-N-TypeA,A3
Tbb1125VSG-1161,468,375,VSG-N-TypeA,A2
Tbb1125VSG-4735,467,391,VSG-N-TypeB,B1
Tbb1125VSG-4734,467,365,VSG-N-TypeB,B1
Tbb1125VSG-4737,466,363,VSG-N-TypeB,B1
Tbb1125VSG-4736,466,397,VSG-N-TypeB,B1
Tbb1125VSG-4731,468,319,VSG-N-TypeA,A2
Tbb1125VSG-4730,468,345,VSG-N-TypeA,A2
Tbb1125VSG-4733,468,394,VSG-N-TypeB,B1
Tbb1125VSG-4732,468,402,VSG-N-TypeB,B1
Tbb1125VSG-1695,489,418,VSG-N-TypeA,A1
Tbb1125VSG-3005,267,265,VSG-N-TypeA,A2
Tbb1125VSG-4738,466,403,VSG-N-TypeB,B2
Tbb1125VSG-1694,535,412,VSG-N-TypeA,A1
Tbb1125VSG-2610,443,168,VSG-N-TypeA,A2
Tbb1125VSG-4049,533,392,VSG-N-TypeB,B1
Tbb1125VSG-4048,534,428,VSG-N-TypeB,B2
Tbb1125VSG-1039,500,391,VSG-N-TypeB,B1
Tbb1125VSG-1038,513,411,VSG-N-TypeA,A3
Tbb1125VSG-2611,414,320,VSG-N-TypeB,B1
Tbb1125VSG-1035,501,396,VSG-N-TypeB,B1
Tbb1125VSG-1034,501,391,VSG-N-TypeA,A2
Tbb1125VSG-1037,500,395,VSG-N-TypeB,B2
Tbb1125VSG-1036,500,405,VSG-N-TypeA,A2
Tbb1125VSG-1031,502,394,VSG-N-TypeB,B2
Tbb1125VSG-1030,503,393,VSG-N-TypeB,B1
Tbb1125VSG-5198,355,267,VSG-N-TypeB,B1
Tbb1125VSG-4044,536,398,VSG-N-TypeB,B2
Tbb1125VSG-1044,499,394,VSG-N-TypeA,A2
Tbb1125VSG-2613,413,352,VSG-N-TypeA,A2
Tbb1125VSG-4289,276,211,VSG-N-TypeB,B1
Tbb1125VSG-4288,365,283,VSG-N-TypeA,A3
Tbb1125VSG-1045,498,388,VSG-N-TypeB,B1
Tbb1125VSG-2614,412,360,VSG-N-TypeB,B2
Tbb1125VSG-4287,345,319,VSG-N-TypeB,B1
Tbb1125VSG-4286,421,388,VSG-N-TypeB,B1
Tbb1125VSG-4281,317,318,VSG-N-TypeB,B1
Tbb1125VSG-4280,259,260,VSG-N-TypeB,B1
Tbb1125VSG-4282,461,415,VSG-N-TypeA,A1
Tbb1125VSG-2856,307,244,VSG-N-TypeB,B1
Tbb1125VSG-2857,307,230,VSG-N-TypeB,B2
Tbb1125VSG-1511,307,308,VSG-N-TypeB,B1
Tbb1125VSG-2616,412,413,VSG-N-TypeA,A3
Tbb1125VSG-2850,369,369,VSG-N-TypeA,A3
Tbb1125VSG-2851,375,376,VSG-N-TypeA,A2
Tbb1125VSG-1040,500,403,VSG-N-TypeA,A2
Tbb1125VSG-2617,411,360,VSG-N-TypeB,B2
Tbb1125VSG-2859,345,344,VSG-N-TypeA,A1
Tbb1125VSG-2618,411,391,VSG-N-TypeB,B2
Tbb1125VSG-1514,306,288,VSG-N-TypeA,A2
Tbb1125VSG-2750,350,348,VSG-N-TypeB,B1
Tbb1125VSG-1500,314,311,VSG-N-TypeB,B1
Tbb1125VSG-1043,499,398,VSG-N-TypeB,B1
Tbb1125VSG-2759,344,312,VSG-N-TypeB,B1
Tbb1125VSG-2752,348,278,VSG-N-TypeA,A3
Tbb1125VSG-5259,341,325,VSG-N-TypeB,B1
Tbb1125VSG-2754,347,260,VSG-N-TypeB,B1
Tbb1125VSG-1109,480,390,VSG-N-TypeB,B1
Tbb1125VSG-1108,480,405,VSG-N-TypeB,B1
Tbb1125VSG-5529,289,281,VSG-N-DomainBoundary,A1
Tbb1125VSG-1503,313,313,VSG-N-DomainBoundary,A3
Tbb1125VSG-1101,482,425,VSG-N-TypeA,A1
Tbb1125VSG-1100,482,373,VSG-N-TypeB,B2
Tbb1125VSG-1103,481,384,VSG-N-TypeA,A3
Tbb1125VSG-1102,482,411,VSG-N-TypeA,A1
Tbb1125VSG-1105,471,402,VSG-N-TypeA,A3
Tbb1125VSG-1104,481,392,VSG-N-TypeA,A2
Tbb1125VSG-1107,480,400,VSG-N-TypeB,B2
Tbb1125VSG-1106,480,396,VSG-N-TypeB,B1
Tbb1125VSG-4199,499,381,VSG-N-TypeB,B2
Tbb1125VSG-4198,500,393,VSG-N-TypeB,B2
Tbb1125VSG-4190,501,374,VSG-N-TypeB,B1
Tbb1125VSG-4193,477,400,VSG-N-TypeB,B1
Tbb1125VSG-4192,500,425,VSG-N-TypeA,A1
Tbb1125VSG-4195,500,425,VSG-N-TypeA,A1
Tbb1125VSG-4194,500,405,VSG-N-TypeA,A2
Tbb1125VSG-4197,500,421,VSG-N-TypeA,A1
Tbb1125VSG-4196,500,390,VSG-N-TypeB,B2
Tbb1125VSG-1502,314,315,VSG-N-TypeB,B2
Tbb1125VSG-2536,460,358,VSG-N-TypeB,B1
Tbb1125VSG-1743,376,377,VSG-N-TypeB,B2
Tbb1125VSG-1740,503,376,VSG-N-TypeB,B2
Tbb1125VSG-1747,387,294,VSG-N-TypeA,A3
Tbb1125VSG-1746,369,370,VSG-N-TypeB,B1
Tbb1125VSG-1745,438,164,VSG-N-TypeA,A2
Tbb1125VSG-1749,379,346,VSG-N-TypeB,B2
Tbb1125VSG-4139,509,414,VSG-N-TypeB,B1
Tbb1125VSG-4138,509,379,VSG-N-TypeB,B1
Tbb1125VSG-183,514,397,VSG-N-TypeB,B1
Tbb1125VSG-182,514,388,VSG-N-TypeB,B1
Tbb1125VSG-181,515,395,VSG-N-TypeB,B1
Tbb1125VSG-180,515,384,VSG-N-TypeB,B1
Tbb1125VSG-187,513,403,VSG-N-TypeB,B2
Tbb1125VSG-186,514,395,VSG-N-TypeB,B1
Tbb1125VSG-185,514,399,VSG-N-TypeA,A2
Tbb1125VSG-184,477,385,VSG-N-TypeB,B1
Tbb1125VSG-189,513,385,VSG-N-TypeB,B1
Tbb1125VSG-188,513,393,VSG-N-TypeB,B1
Tbb1125VSG-345,486,399,VSG-N-TypeA,A2
Tbb1125VSG-347,486,413,VSG-N-TypeA,A1
Tbb1125VSG-346,489,415,VSG-N-TypeA,A1
Tbb1125VSG-341,487,387,VSG-N-TypeB,B1
Tbb1125VSG-343,487,374,VSG-N-TypeB,B2
Tbb1125VSG-342,487,414,VSG-N-TypeA,A1
Tbb1125VSG-348,486,377,VSG-N-TypeA,A3
Tbb1125VSG-435,444,377,VSG-N-TypeB,B2
Tbb1125VSG-4772,459,371,VSG-N-TypeB,B2
Tbb1125VSG-509,481,394,VSG-N-TypeA,A2
Tbb1125VSG-508,477,383,VSG-N-TypeA,A2
Tbb1125VSG-507,468,399,VSG-N-TypeA,A3
Tbb1125VSG-506,471,394,VSG-N-TypeA,A3
Tbb1125VSG-505,476,386,VSG-N-TypeA,A3
Tbb1125VSG-504,471,385,VSG-N-TypeB,B1
Tbb1125VSG-503,488,389,VSG-N-TypeB,B1
Tbb1125VSG-502,493,400,VSG-N-TypeA,A2
Tbb1125VSG-501,485,396,VSG-N-TypeA,A1
Tbb1125VSG-500,485,408,VSG-N-TypeA,A1
Tbb1125VSG-4988,413,386,VSG-N-TypeB,B1
Tbb1125VSG-4989,413,380,VSG-N-TypeA,A2
Tbb1125VSG-4987,400,399,VSG-N-TypeB,B2
Tbb1125VSG-4985,413,308,VSG-N-TypeB,B1
Tbb1125VSG-4982,414,398,VSG-N-TypeB,B2
Tbb1125VSG-4980,415,391,VSG-N-TypeB,B1
Tbb1125VSG-4981,414,175,VSG-N-TypeA,A2
Tbb1125VSG-3082,436,326,VSG-N-TypeB,B2
Tbb1125VSG-3083,385,331,VSG-N-TypeB,B1
Tbb1125VSG-3080,483,396,VSG-N-TypeB,B1
Tbb1125VSG-3081,389,306,VSG-N-TypeB,B1
Tbb1125VSG-3086,443,337,VSG-N-TypeA,A1
Tbb1125VSG-3087,448,383,VSG-N-TypeA,A1
Tbb1125VSG-3084,395,396,VSG-N-TypeA,A2
Tbb1125VSG-3085,383,335,VSG-N-TypeA,A1
Tbb1125VSG-3088,426,304,VSG-N-DomainBoundary,A2
Tbb1125VSG-3089,386,287,VSG-N-TypeB,B1
Tbb1125VSG-437,481,400,VSG-N-TypeA,A1
Tbb1125VSG-169,517,393,VSG-N-TypeB,B1
Tbb1125VSG-168,518,389,VSG-N-TypeB,B1
Tbb1125VSG-436,514,422,VSG-N-TypeA,A1
Tbb1125VSG-165,511,390,VSG-N-TypeA,A2
Tbb1125VSG-164,520,393,VSG-N-TypeB,B2
Tbb1125VSG-167,518,381,VSG-N-TypeB,B1
Tbb1125VSG-166,519,393,VSG-N-TypeA,A2
Tbb1125VSG-161,521,394,VSG-N-TypeB,B1
Tbb1125VSG-160,521,205,VSG-N-TypeA,A2
Tbb1125VSG-163,520,387,VSG-N-TypeB,B1
Tbb1125VSG-162,520,410,VSG-N-TypeB,B1
Tbb1125VSG-2593,422,326,VSG-N-TypeA,A2
Tbb1125VSG-2592,422,329,VSG-N-TypeA,A2
Tbb1125VSG-2043,413,282,VSG-N-TypeB,B1
Tbb1125VSG-2042,444,359,VSG-N-TypeA,A1
Tbb1125VSG-2045,412,334,VSG-N-TypeA,A1
Tbb1125VSG-2044,481,369,VSG-N-TypeB,B2
Tbb1125VSG-2047,427,350,VSG-N-TypeA,A1
Tbb1125VSG-2594,422,420,VSG-N-TypeA,A1
Tbb1125VSG-2049,386,251,VSG-N-TypeB,B2
Tbb1125VSG-3065,465,337,VSG-N-TypeA,A2
Tbb1125VSG-2599,419,323,VSG-N-TypeB,B1
Tbb1125VSG-2598,419,416,VSG-N-TypeB,B1
Tbb1125VSG-3060,501,414,VSG-N-TypeA,A1
Tbb1125VSG-3061,472,204,VSG-N-TypeA,A1
Tbb1125VSG-3062,477,393,VSG-N-DomainBoundary,A3
Tbb1125VSG-1765,524,394,VSG-N-TypeB,B1
Tbb1125VSG-1767,342,265,VSG-N-TypeB,B2
Tbb1125VSG-288,493,417,VSG-N-TypeA,A1
Tbb1125VSG-4878,437,401,VSG-N-TypeA,A3
Tbb1125VSG-1766,347,280,VSG-N-TypeB,B2
Tbb1125VSG-289,493,392,VSG-N-TypeA,A3
Tbb1125VSG-4872,438,398,VSG-N-TypeB,B1
Tbb1125VSG-4873,537,396,VSG-N-TypeA,A2
Tbb1125VSG-4870,440,360,VSG-N-TypeA,A3
Tbb1125VSG-4871,439,390,VSG-N-TypeA,A2
Tbb1125VSG-4877,438,402,VSG-N-TypeB,B1
Tbb1125VSG-4874,438,406,VSG-N-TypeB,B1
Tbb1125VSG-1760,399,143,VSG-N-TypeA,A3
Tbb1125VSG-1310,420,127,VSG-N-TypeA,A2
Tbb1125VSG-1763,377,378,VSG-N-TypeB,B1
Tbb1125VSG-1311,420,391,VSG-N-TypeA,A2
Tbb1125VSG-1312,405,399,VSG-N-TypeB,B2
Tbb1125VSG-5129,373,286,VSG-N-TypeB,B2
Tbb1125VSG-5731,256,248,VSG-N-TypeA,A1
Tbb1125VSG-5736,255,184,VSG-N-TypeA,A1
Tbb1125VSG-5121,376,272,VSG-N-TypeA,A2
Tbb1125VSG-5120,376,377,VSG-N-TypeA,A3
Tbb1125VSG-5127,374,310,VSG-N-TypeA,A2
Tbb1125VSG-5126,374,287,VSG-N-TypeB,B2
Tbb1125VSG-5737,255,148,VSG-N-TypeB,B1
Tbb1125VSG-1316,414,375,VSG-N-TypeB,B2
Tbb1125VSG-1317,413,408,VSG-N-TypeB,B1
Tbb1125VSG-1569,276,274,VSG-N-TypeA,A1
Tbb1125VSG-44,480,397,VSG-N-TypeB,B2
Tbb1125VSG-1800,323,202,VSG-N-TypeB,B2
Tbb1125VSG-1801,260,261,VSG-N-TypeB,B1
Tbb1125VSG-1802,547,387,VSG-N-TypeA,A2
Tbb1125VSG-1803,476,400,VSG-N-TypeA,A3
Tbb1125VSG-5323,332,323,VSG-N-TypeA,A2
Tbb1125VSG-1567,277,267,VSG-N-TypeA,A1
Tbb1125VSG-5630,272,264,VSG-N-TypeA,A2
Tbb1125VSG-538,501,386,VSG-N-DomainBoundary,A3
Tbb1125VSG-1566,277,278,VSG-N-TypeA,A2
Tbb1125VSG-41,490,414,VSG-N-TypeA,A1
Tbb1125VSG-287,493,385,VSG-N-TypeB,B1
Tbb1125VSG-1565,278,273,VSG-N-TypeA,A1
Tbb1125VSG-40,495,405,VSG-N-TypeA,A2
Tbb1125VSG-1564,279,279,VSG-N-TypeA,A1
Tbb1125VSG-43,498,402,VSG-N-TypeA,A2
Tbb1125VSG-1248,442,384,VSG-N-TypeA,A2
Tbb1125VSG-1249,442,389,VSG-N-TypeB,B1
Tbb1125VSG-1246,443,391,VSG-N-TypeA,A2
Tbb1125VSG-1247,443,424,VSG-N-TypeA,A1
Tbb1125VSG-1244,445,391,VSG-N-TypeA,A2
Tbb1125VSG-1245,444,396,VSG-N-TypeB,B2
Tbb1125VSG-1242,447,420,VSG-N-TypeA,A1
Tbb1125VSG-1243,517,377,VSG-N-TypeB,B2
Tbb1125VSG-1240,479,383,VSG-N-TypeA,A2
Tbb1125VSG-1241,447,413,VSG-N-TypeA,A1
Tbb1125VSG-5589,279,153,VSG-N-TypeA,A2
Tbb1125VSG-2916,288,234,VSG-N-TypeA,A1
Tbb1125VSG-2915,288,289,VSG-N-TypeB,B2
Tbb1125VSG-5234,345,265,VSG-N-TypeB,B2
Tbb1125VSG-2913,289,207,VSG-N-TypeB,B1
Tbb1125VSG-5232,346,345,VSG-N-TypeA,A1
Tbb1125VSG-2911,290,287,VSG-N-TypeA,A1
Tbb1125VSG-5230,346,347,VSG-N-TypeB,B1
Tbb1125VSG-5581,281,149,VSG-N-TypeB,B1
Tbb1125VSG-5580,281,281,VSG-N-TypeA,A2
Tbb1125VSG-5583,280,218,VSG-N-TypeB,B2
Tbb1125VSG-5582,280,239,VSG-N-TypeB,B1
Tbb1125VSG-5585,280,135,VSG-N-DomainBoundary,A2
Tbb1125VSG-5584,280,192,VSG-N-TypeA,A2
Tbb1125VSG-2919,288,289,VSG-N-TypeB,B1
Tbb1125VSG-5586,280,266,VSG-N-TypeA,A2
Tbb1125VSG-4723,469,399,VSG-N-TypeA,A3
Tbb1125VSG-4720,434,400,VSG-N-TypeB,B2
Tbb1125VSG-4721,459,385,VSG-N-TypeB,B1
Tbb1125VSG-2629,456,413,VSG-N-TypeA,A1
Tbb1125VSG-4727,468,392,VSG-N-TypeA,A1
Tbb1125VSG-4724,469,385,VSG-N-TypeA,A2
Tbb1125VSG-4725,469,414,VSG-N-TypeA,A1
Tbb1125VSG-2625,409,349,VSG-N-TypeA,A2
Tbb1125VSG-2624,409,383,VSG-N-TypeB,B1
Tbb1125VSG-2627,409,345,VSG-N-TypeB,B2
Tbb1125VSG-4729,468,382,VSG-N-TypeB,B2
Tbb1125VSG-2621,410,407,VSG-N-TypeB,B1
Tbb1125VSG-2620,416,290,VSG-N-TypeB,B2
Tbb1125VSG-2623,410,324,VSG-N-TypeA,A2
